campaign_id,arm,run_id,plan,env,node_version,protocol_version,chain_id,profile,cell_id,backend,depth,partner_depth,op_seq,op,kind,proof_id,proof_j,leaf_index,from_account,to_contract,contract_name,contract_address,nonce,tx_type,gas_limit,gas_per_pubdata_limit,max_fee_per_gas_wei,expected_status,status,expected_revert,revert_reason,expected_return,return_value,check_pass,computational_gas,pubdata_bytes,pubdata_gas,gas_per_pubdata,gas_used,gas_used_derived,fee_trace_gas_limit,accounting_ok,calldata_bytes,calldata_sha256,raw_tx_bytes,factory_deps,bytecode_bytes,bytecode_hash,bytecode_matches_artifact,tx_hash,block_number,l1_batch_number,block_timestamp,effective_gas_price_wei,fee_semantics
CSI-CHAIN-LOCAL-01,L2-EraVM,dry-l2-3e0f6c8-20260925T125852Z-b,dry,L2-EraVM-anvil-zksync,anvil-zksync 0.6.11,Version29,260,primary,primary-plonk-d10,plonk,10,11,1,deploy_verifier,tx,,,,A0,,PlonkVerifierDepth10,0x588758d8a0Ad1162A6294f3C274753137E664aE0,0,113,20000000,50000,45250000,1,1,,,,,1,2906398,24523,2059932,84,4957419,4957419,20000000,1,132,bdfab204242816186ca7f3d5295a88ceb0701d0aa8b0b4f67b6ebefebc5e5880,42106,1,41824,0x0100051bb9cfc72f77646c32d6a9a333146a15075f8f1fa25c6002ff333ee19a,1,0x72f595315a2d5fa29001067a7439ccbd311e1b3dd0b09e470f0c2896cfa8fa5e,1,1,1001,45250000,local_fixed_fee_input_derived
CSI-CHAIN-LOCAL-01,L2-EraVM,dry-l2-3e0f6c8-20260925T125852Z-b,dry,L2-EraVM-anvil-zksync,anvil-zksync 0.6.11,Version29,260,primary,primary-plonk-d10,plonk,10,11,2,deploy_manager,tx,,,,A0,,CredentialManagerPlonk,0x6B828bcb33305478cd7d27eB323F5C5B7b4aFdbe,1,113,20000000,50000,45250000,1,1,,,,,1,717867,5261,441924,84,1157879,1157879,20000000,1,164,5ae41b7f8aa8271295fd8de1e55bf63ed775a74acada927c682a6adf2b2a742b,6938,1,6624,0x010000cf8ad512f1d77f4733ef95b69a7329a5310824ac0599410635c1c0ebcf,1,0x90e146665c904a54107cc501f9edb87cbf72f9e49537ea08f3cd4720cefb8b58,3,2,1003,45250000,local_fixed_fee_input_derived
CSI-CHAIN-LOCAL-01,L2-EraVM,dry-l2-3e0f6c8-20260925T125852Z-b,dry,L2-EraVM-anvil-zksync,anvil-zksync 0.6.11,Version29,260,primary,primary-plonk-d10,plonk,10,11,3,set_issuer,tx,,,,A0,manager,CredentialManagerPlonk,0x6B828bcb33305478cd7d27eB323F5C5B7b4aFdbe,2,113,2000000,50000,45250000,1,1,,,,,1,124461,51,4284,84,128726,128726,2000000,1,68,727fd06686258f939093f54b4f3c375b0f3052da4ba7867e73d6f93a90702a06,211,0,,,,0x713564879c8aff6031e6624c8058f345711ab28df94e9be12b15a64f20b02b53,5,3,1005,45250000,local_fixed_fee_input_derived
CSI-CHAIN-LOCAL-01,L2-EraVM,dry-l2-3e0f6c8-20260925T125852Z-b,dry,L2-EraVM-anvil-zksync,anvil-zksync 0.6.11,Version29,260,primary,primary-plonk-d10,plonk,10,11,4,add_root,tx,,,,A0,manager,CredentialManagerPlonk,0x6B828bcb33305478cd7d27eB323F5C5B7b4aFdbe,3,113,2000000,50000,45250000,1,1,,,,,1,124781,51,4284,84,129046,129046,2000000,1,36,c70e0fc0dcce1b144b1b3352307a21f93a93f2fce4e70bc9dec9627a6e721205,178,0,,,,0x2e453c3dbcfe5b81e50259da72bb3c08a6cea04f063723fed6747de0d9caa191,7,4,1007,45250000,local_fixed_fee_input_derived
CSI-CHAIN-LOCAL-01,L2-EraVM,dry-l2-3e0f6c8-20260925T125852Z-b,dry,L2-EraVM-anvil-zksync,anvil-zksync 0.6.11,Version29,260,primary,primary-plonk-d10,plonk,10,11,5,precheck_call,call,PLK-d10-p0,0,64,A0,manager,CredentialManagerPlonk,0x6B828bcb33305478cd7d27eB323F5C5B7b4aFdbe,,,,,,call,call,,,true,true,1,,,,,,,,,804,6bf3a0d41decfc4fef1c2d1b8f63a8e574b03afc39ee5228c6ae46acbaf08690,,,,,,,,,,,local_fixed_fee_input_derived
CSI-CHAIN-LOCAL-01,L2-EraVM,dry-l2-3e0f6c8-20260925T125852Z-b,dry,L2-EraVM-anvil-zksync,anvil-zksync 0.6.11,Version29,260,primary,primary-plonk-d10,plonk,10,11,6,verify_credential,tx,PLK-d10-p0,0,64,A0,manager,CredentialManagerPlonk,0x6B828bcb33305478cd7d27eB323F5C5B7b4aFdbe,4,113,10000000,50000,45250000,1,1,,,true,true,1,453699,18,1512,84,455204,455204,10000000,1,804,6bf3a0d41decfc4fef1c2d1b8f63a8e574b03afc39ee5228c6ae46acbaf08690,949,0,,,,0xe4f281fb70e73f9e366e63373e71ece2348dfedf9611822d74b076a94af7b23f,9,5,1009,45250000,local_fixed_fee_input_derived
CSI-CHAIN-LOCAL-01,L2-EraVM,dry-l2-3e0f6c8-20260925T125852Z-b,dry,L2-EraVM-anvil-zksync,anvil-zksync 0.6.11,Version29,260,primary,primary-plonk-d10,plonk,10,11,7,verify_credential,tx,PLK-d10-p1,1,192,A0,manager,CredentialManagerPlonk,0x6B828bcb33305478cd7d27eB323F5C5B7b4aFdbe,5,113,10000000,50000,45250000,1,1,,,true,true,1,451047,18,1512,84,452552,452552,10000000,1,804,48d3ccc9c82c2a89033ba5d1bc6d1775a061f3dc42c1d3f3f49d5cbe4c5c6a7d,949,0,,,,0xf1b1aa34d397055f499031a6a36eca8b8e9cc02b5314805fc3d304605d93fdc7,11,6,1011,45250000,local_fixed_fee_input_derived
CSI-CHAIN-LOCAL-01,L2-EraVM,dry-l2-3e0f6c8-20260925T125852Z-b,dry,L2-EraVM-anvil-zksync,anvil-zksync 0.6.11,Version29,260,primary,primary-plonk-d10,plonk,10,11,8,verify_proof_call,call,PLK-d10-p0,0,64,A0,verifier,PlonkVerifierDepth10,0x588758d8a0Ad1162A6294f3C274753137E664aE0,,,,,,call,call,,,true,true,1,,,,,,,,,804,90dd66bcd72c6143529772c40d979cb44dfc9cc4e0b417de520a01bb3ca89f57,,,,,,,,,,,local_fixed_fee_input_derived
CSI-CHAIN-LOCAL-01,L2-EraVM,dry-l2-3e0f6c8-20260925T125852Z-b,dry,L2-EraVM-anvil-zksync,anvil-zksync 0.6.11,Version29,260,primary,primary-plonk-d10,plonk,10,11,9,verify_proof_call,call,PLK-d10-p1,1,192,A0,verifier,PlonkVerifierDepth10,0x588758d8a0Ad1162A6294f3C274753137E664aE0,,,,,,call,call,,,true,true,1,,,,,,,,,804,be29702cb43a234f6f6cafe96c5672fa43157bade51186b68b7af165a00e33f0,,,,,,,,,,,local_fixed_fee_input_derived
CSI-CHAIN-LOCAL-01,L2-EraVM,dry-l2-3e0f6c8-20260925T125852Z-b,dry,L2-EraVM-anvil-zksync,anvil-zksync 0.6.11,Version29,260,primary,primary-plonk-d10,plonk,10,11,10,verify_proof_direct,tx,PLK-d10-p0,0,64,A0,verifier,PlonkVerifierDepth10,0x588758d8a0Ad1162A6294f3C274753137E664aE0,6,113,10000000,50000,45250000,1,1,,,true,true,1,446250,18,1512,84,447755,447755,10000000,1,804,90dd66bcd72c6143529772c40d979cb44dfc9cc4e0b417de520a01bb3ca89f57,949,0,,,,0x4d8563b6f30980abde101ec769bf9de5d36d9d025c58815a727a2d02eb3cc908,13,7,1013,45250000,local_fixed_fee_input_derived
CSI-CHAIN-LOCAL-01,L2-EraVM,dry-l2-3e0f6c8-20260925T125852Z-b,dry,L2-EraVM-anvil-zksync,anvil-zksync 0.6.11,Version29,260,primary,primary-plonk-d10,plonk,10,11,11,verify_proof_direct,tx,PLK-d10-p1,1,192,A0,verifier,PlonkVerifierDepth10,0x588758d8a0Ad1162A6294f3C274753137E664aE0,7,113,10000000,50000,45250000,1,1,,,true,true,1,443598,18,1512,84,445103,445103,10000000,1,804,be29702cb43a234f6f6cafe96c5672fa43157bade51186b68b7af165a00e33f0,949,0,,,,0x3a18d97eadc9adc5dc9a1199e6c595d1ae47979fc40cc8ddddcab54b2ae77d8d,15,8,1015,45250000,local_fixed_fee_input_derived
CSI-CHAIN-LOCAL-01,L2-EraVM,dry-l2-3e0f6c8-20260925T125852Z-b,dry,L2-EraVM-anvil-zksync,anvil-zksync 0.6.11,Version29,260,primary,primary-plonk-d10,plonk,10,11,12,neg_unknown_root,tx,PLK-d11-p0,0,128,A0,manager,CredentialManagerPlonk,0x6B828bcb33305478cd7d27eB323F5C5B7b4aFdbe,8,113,10000000,50000,45250000,0,0,Invalid root,Invalid root,,,1,118760,18,1512,84,120265,120265,10000000,1,804,2b47235792217a37372089e141f1674bb5844d874e984fef7f6c13e2fa66e3e7,949,0,,,,0x5ee147d440d1798a34bb84f3e47ebb656b1615112d31881cb323432f15622806,17,9,1017,45250000,local_fixed_fee_input_derived
CSI-CHAIN-LOCAL-01,L2-EraVM,dry-l2-3e0f6c8-20260925T125852Z-b,dry,L2-EraVM-anvil-zksync,anvil-zksync 0.6.11,Version29,260,primary,primary-plonk-d10,plonk,10,11,13,neg_tampered_call,call,PLK-d10-p0,0,64,A0,verifier,PlonkVerifierDepth10,0x588758d8a0Ad1162A6294f3C274753137E664aE0,,,,,,call,call,,,false,false,1,,,,,,,,,804,7298d00100b91f13f56ed67d511c63cab017f9347f6ea0983816ceee97736554,,,,,,,,,,,local_fixed_fee_input_derived
CSI-CHAIN-LOCAL-01,L2-EraVM,dry-l2-3e0f6c8-20260925T125852Z-b,dry,L2-EraVM-anvil-zksync,anvil-zksync 0.6.11,Version29,260,primary,primary-plonk-d10,plonk,10,11,14,neg_tampered,tx,PLK-d10-p0,0,64,A0,manager,CredentialManagerPlonk,0x6B828bcb33305478cd7d27eB323F5C5B7b4aFdbe,9,113,10000000,50000,45250000,0,0,Invalid proof,Invalid proof,,,1,453266,18,1512,84,454771,454771,10000000,1,804,6c6dee1d12c1395c4899f84403f155966011720bfc990c6f2dd8bd041da1cf33,949,0,,,,0x76754d6df34c44bfd0c79e300512f2ff771cc66975ec37ada73cca64201f0f22,19,10,1019,45250000,local_fixed_fee_input_derived
CSI-CHAIN-LOCAL-01,L2-EraVM,dry-l2-3e0f6c8-20260925T125852Z-b,dry,L2-EraVM-anvil-zksync,anvil-zksync 0.6.11,Version29,260,primary,primary-plonk-d10,plonk,10,11,15,neg_cross_depth_setup,tx,PLK-d11-p0,0,128,A0,manager,CredentialManagerPlonk,0x6B828bcb33305478cd7d27eB323F5C5B7b4aFdbe,10,113,2000000,50000,45250000,1,1,,,,,1,124781,51,4284,84,129046,129046,2000000,1,36,d02fee54c295d1b5cc2948d9c79837ece40c0013835e3b9bb349e94ae744e758,178,0,,,,0x63d31c9757b1147984bbf0f1af43846a437e00a4ac38c356dffb86498cbde219,21,11,1021,45250000,local_fixed_fee_input_derived
CSI-CHAIN-LOCAL-01,L2-EraVM,dry-l2-3e0f6c8-20260925T125852Z-b,dry,L2-EraVM-anvil-zksync,anvil-zksync 0.6.11,Version29,260,primary,primary-plonk-d10,plonk,10,11,16,neg_cross_depth_call,call,PLK-d11-p0,0,128,A0,verifier,PlonkVerifierDepth10,0x588758d8a0Ad1162A6294f3C274753137E664aE0,,,,,,call,call,,,false,false,1,,,,,,,,,804,42d9b2d20d72d206abba5097ac76532b8062090f8cea9f4e0c2a8d9b6861d838,,,,,,,,,,,local_fixed_fee_input_derived
CSI-CHAIN-LOCAL-01,L2-EraVM,dry-l2-3e0f6c8-20260925T125852Z-b,dry,L2-EraVM-anvil-zksync,anvil-zksync 0.6.11,Version29,260,primary,primary-plonk-d10,plonk,10,11,17,neg_cross_depth,tx,PLK-d11-p0,0,128,A0,manager,CredentialManagerPlonk,0x6B828bcb33305478cd7d27eB323F5C5B7b4aFdbe,11,113,10000000,50000,45250000,0,0,Invalid proof,Invalid proof,,,1,452396,18,1512,84,453901,453901,10000000,1,804,2b47235792217a37372089e141f1674bb5844d874e984fef7f6c13e2fa66e3e7,949,0,,,,0x65c40098a8ef4405d9fd8298ed5875f0108540383047eea79974fee48c8dcf35,23,12,1023,45250000,local_fixed_fee_input_derived
CSI-CHAIN-LOCAL-01,L2-EraVM,dry-l2-3e0f6c8-20260925T125852Z-b,dry,L2-EraVM-anvil-zksync,anvil-zksync 0.6.11,Version29,260,primary,primary-plonk-d10,plonk,10,11,18,neg_non_issuer,tx,PLK-d10-p0,0,64,A1,manager,CredentialManagerPlonk,0x6B828bcb33305478cd7d27eB323F5C5B7b4aFdbe,0,113,2000000,50000,45250000,0,0,CredentialManager: not issuer,CredentialManager: not issuer,,,1,118583,45,3780,84,122346,122346,2000000,1,36,c70e0fc0dcce1b144b1b3352307a21f93a93f2fce4e70bc9dec9627a6e721205,178,0,,,,0x299db5580b5eb3bcffef33cf6b28034cc9c4ad819016fd11799c90a539316c48,25,13,1025,45250000,local_fixed_fee_input_derived
CSI-CHAIN-LOCAL-01,L2-EraVM,dry-l2-3e0f6c8-20260925T125852Z-b,dry,L2-EraVM-anvil-zksync,anvil-zksync 0.6.11,Version29,260,primary,primary-plonk-d11,plonk,11,15,1,deploy_verifier,tx,,,,A0,,PlonkVerifierDepth11,0x588758d8a0Ad1162A6294f3C274753137E664aE0,0,113,20000000,50000,45250000,1,1,,,,,1,2924800,24667,2072028,84,4987865,4987865,20000000,1,132,b840d88b70e2760221354d48781808507b306c245f173e22f28ce00246c4ce9c,42490,1,42208,0x0100052778196cbbed42200c01f2280655dacb2e92a94516f3d56c93d48e4b62,1,0x127491e144caa81b65a92b1713cafc655993971e2d67f34f2becca4162a1254d,1,1,1001,45250000,local_fixed_fee_input_derived
CSI-CHAIN-LOCAL-01,L2-EraVM,dry-l2-3e0f6c8-20260925T125852Z-b,dry,L2-EraVM-anvil-zksync,anvil-zksync 0.6.11,Version29,260,primary,primary-plonk-d11,plonk,11,15,2,deploy_manager,tx,,,,A0,,CredentialManagerPlonk,0x6B828bcb33305478cd7d27eB323F5C5B7b4aFdbe,1,113,20000000,50000,45250000,1,1,,,,,1,717867,5261,441924,84,1157879,1157879,20000000,1,164,5ae41b7f8aa8271295fd8de1e55bf63ed775a74acada927c682a6adf2b2a742b,6938,1,6624,0x010000cf8ad512f1d77f4733ef95b69a7329a5310824ac0599410635c1c0ebcf,1,0x90e146665c904a54107cc501f9edb87cbf72f9e49537ea08f3cd4720cefb8b58,3,2,1003,45250000,local_fixed_fee_input_derived
CSI-CHAIN-LOCAL-01,L2-EraVM,dry-l2-3e0f6c8-20260925T125852Z-b,dry,L2-EraVM-anvil-zksync,anvil-zksync 0.6.11,Version29,260,primary,primary-plonk-d11,plonk,11,15,3,set_issuer,tx,,,,A0,manager,CredentialManagerPlonk,0x6B828bcb33305478cd7d27eB323F5C5B7b4aFdbe,2,113,2000000,50000,45250000,1,1,,,,,1,124461,51,4284,84,128726,128726,2000000,1,68,727fd06686258f939093f54b4f3c375b0f3052da4ba7867e73d6f93a90702a06,211,0,,,,0x713564879c8aff6031e6624c8058f345711ab28df94e9be12b15a64f20b02b53,5,3,1005,45250000,local_fixed_fee_input_derived
CSI-CHAIN-LOCAL-01,L2-EraVM,dry-l2-3e0f6c8-20260925T125852Z-b,dry,L2-EraVM-anvil-zksync,anvil-zksync 0.6.11,Version29,260,primary,primary-plonk-d11,plonk,11,15,4,add_root,tx,,,,A0,manager,CredentialManagerPlonk,0x6B828bcb33305478cd7d27eB323F5C5B7b4aFdbe,3,113,2000000,50000,45250000,1,1,,,,,1,124781,51,4284,84,129046,129046,2000000,1,36,d02fee54c295d1b5cc2948d9c79837ece40c0013835e3b9bb349e94ae744e758,178,0,,,,0x78ed6108833b2bdd949625441f20040c10ccacc566939dd23b2255e5cbc5e519,7,4,1007,45250000,local_fixed_fee_input_derived
CSI-CHAIN-LOCAL-01,L2-EraVM,dry-l2-3e0f6c8-20260925T125852Z-b,dry,L2-EraVM-anvil-zksync,anvil-zksync 0.6.11,Version29,260,primary,primary-plonk-d11,plonk,11,15,5,precheck_call,call,PLK-d11-p0,0,128,A0,manager,CredentialManagerPlonk,0x6B828bcb33305478cd7d27eB323F5C5B7b4aFdbe,,,,,,call,call,,,true,true,1,,,,,,,,,804,2b47235792217a37372089e141f1674bb5844d874e984fef7f6c13e2fa66e3e7,,,,,,,,,,,local_fixed_fee_input_derived
CSI-CHAIN-LOCAL-01,L2-EraVM,dry-l2-3e0f6c8-20260925T125852Z-b,dry,L2-EraVM-anvil-zksync,anvil-zksync 0.6.11,Version29,260,primary,primary-plonk-d11,plonk,11,15,6,verify_credential,tx,PLK-d11-p0,0,128,A0,manager,CredentialManagerPlonk,0x6B828bcb33305478cd7d27eB323F5C5B7b4aFdbe,4,113,10000000,50000,45250000,1,1,,,true,true,1,452967,18,1512,84,454472,454472,10000000,1,804,2b47235792217a37372089e141f1674bb5844d874e984fef7f6c13e2fa66e3e7,949,0,,,,0xc54b9812296e010f9d9e94875392cbf7630410966799b4918a872b3490e39b90,9,5,1009,45250000,local_fixed_fee_input_derived
CSI-CHAIN-LOCAL-01,L2-EraVM,dry-l2-3e0f6c8-20260925T125852Z-b,dry,L2-EraVM-anvil-zksync,anvil-zksync 0.6.11,Version29,260,primary,primary-plonk-d11,plonk,11,15,7,verify_credential,tx,PLK-d11-p1,1,384,A0,manager,CredentialManagerPlonk,0x6B828bcb33305478cd7d27eB323F5C5B7b4aFdbe,5,113,10000000,50000,45250000,1,1,,,true,true,1,452889,18,1512,84,454394,454394,10000000,1,804,a298ee5b1ea8679aadf74fcb657d46d87472c6f0fdc20c3fb76317acbb8dc10b,949,0,,,,0x0bb49314772d6e924a81845b6cf7febbe825b22b1382a2293ba1d20479a1e046,11,6,1011,45250000,local_fixed_fee_input_derived
CSI-CHAIN-LOCAL-01,L2-EraVM,dry-l2-3e0f6c8-20260925T125852Z-b,dry,L2-EraVM-anvil-zksync,anvil-zksync 0.6.11,Version29,260,primary,primary-plonk-d11,plonk,11,15,8,verify_proof_call,call,PLK-d11-p0,0,128,A0,verifier,PlonkVerifierDepth11,0x588758d8a0Ad1162A6294f3C274753137E664aE0,,,,,,call,call,,,true,true,1,,,,,,,,,804,42d9b2d20d72d206abba5097ac76532b8062090f8cea9f4e0c2a8d9b6861d838,,,,,,,,,,,local_fixed_fee_input_derived
CSI-CHAIN-LOCAL-01,L2-EraVM,dry-l2-3e0f6c8-20260925T125852Z-b,dry,L2-EraVM-anvil-zksync,anvil-zksync 0.6.11,Version29,260,primary,primary-plonk-d11,plonk,11,15,9,verify_proof_call,call,PLK-d11-p1,1,384,A0,verifier,PlonkVerifierDepth11,0x588758d8a0Ad1162A6294f3C274753137E664aE0,,,,,,call,call,,,true,true,1,,,,,,,,,804,9ccd9e77846daea08f1035a0ef08df84286cb7e5d8daa28d5197c5f4a5ce9668,,,,,,,,,,,local_fixed_fee_input_derived
CSI-CHAIN-LOCAL-01,L2-EraVM,dry-l2-3e0f6c8-20260925T125852Z-b,dry,L2-EraVM-anvil-zksync,anvil-zksync 0.6.11,Version29,260,primary,primary-plonk-d11,plonk,11,15,10,verify_proof_direct,tx,PLK-d11-p0,0,128,A0,verifier,PlonkVerifierDepth11,0x588758d8a0Ad1162A6294f3C274753137E664aE0,6,113,10000000,50000,45250000,1,1,,,true,true,1,445518,18,1512,84,447023,447023,10000000,1,804,42d9b2d20d72d206abba5097ac76532b8062090f8cea9f4e0c2a8d9b6861d838,949,0,,,,0x7583ab15702b026c762dcb8c682e5080e2d9528a092f3c9484e90f10dffa3edb,13,7,1013,45250000,local_fixed_fee_input_derived
CSI-CHAIN-LOCAL-01,L2-EraVM,dry-l2-3e0f6c8-20260925T125852Z-b,dry,L2-EraVM-anvil-zksync,anvil-zksync 0.6.11,Version29,260,primary,primary-plonk-d11,plonk,11,15,11,verify_proof_direct,tx,PLK-d11-p1,1,384,A0,verifier,PlonkVerifierDepth11,0x588758d8a0Ad1162A6294f3C274753137E664aE0,7,113,10000000,50000,45250000,1,1,,,true,true,1,445440,18,1512,84,446945,446945,10000000,1,804,9ccd9e77846daea08f1035a0ef08df84286cb7e5d8daa28d5197c5f4a5ce9668,949,0,,,,0x5a25868f8663c3f1a2d69077986e327220f22cf0041ad9b6134aa6298cfc9075,15,8,1015,45250000,local_fixed_fee_input_derived
CSI-CHAIN-LOCAL-01,L2-EraVM,dry-l2-3e0f6c8-20260925T125852Z-b,dry,L2-EraVM-anvil-zksync,anvil-zksync 0.6.11,Version29,260,primary,primary-plonk-d11,plonk,11,15,12,neg_unknown_root,tx,PLK-d15-p0,0,2048,A0,manager,CredentialManagerPlonk,0x6B828bcb33305478cd7d27eB323F5C5B7b4aFdbe,8,113,10000000,50000,45250000,0,0,Invalid root,Invalid root,,,1,118760,18,1512,84,120265,120265,10000000,1,804,731e2753d2394287d3395e9ffe5e9434a5740b4f1d8464c12866368e5854c36b,949,0,,,,0xed9a9363c19304b6fff0874e273eac69ab4c1569b6d41968d244c96386d46069,17,9,1017,45250000,local_fixed_fee_input_derived
CSI-CHAIN-LOCAL-01,L2-EraVM,dry-l2-3e0f6c8-20260925T125852Z-b,dry,L2-EraVM-anvil-zksync,anvil-zksync 0.6.11,Version29,260,primary,primary-plonk-d11,plonk,11,15,13,neg_tampered_call,call,PLK-d11-p0,0,128,A0,verifier,PlonkVerifierDepth11,0x588758d8a0Ad1162A6294f3C274753137E664aE0,,,,,,call,call,,,false,false,1,,,,,,,,,804,fbad9cd0928acf67791ce161cac8e570bd576dd5b3da1d9bbec54d592181121a,,,,,,,,,,,local_fixed_fee_input_derived
CSI-CHAIN-LOCAL-01,L2-EraVM,dry-l2-3e0f6c8-20260925T125852Z-b,dry,L2-EraVM-anvil-zksync,anvil-zksync 0.6.11,Version29,260,primary,primary-plonk-d11,plonk,11,15,14,neg_tampered,tx,PLK-d11-p0,0,128,A0,manager,CredentialManagerPlonk,0x6B828bcb33305478cd7d27eB323F5C5B7b4aFdbe,9,113,10000000,50000,45250000,0,0,Invalid proof,Invalid proof,,,1,452972,18,1512,84,454477,454477,10000000,1,804,79ce7d8b09af7b21b66c65c3893d8558bcbbbae70ae5191211102a595b145ab5,949,0,,,,0x82d26baa1ac8af36ce90198396b3109031043f1d862a7c9551dd2e23dc90ea18,19,10,1019,45250000,local_fixed_fee_input_derived
CSI-CHAIN-LOCAL-01,L2-EraVM,dry-l2-3e0f6c8-20260925T125852Z-b,dry,L2-EraVM-anvil-zksync,anvil-zksync 0.6.11,Version29,260,primary,primary-plonk-d11,plonk,11,15,15,neg_cross_depth_setup,tx,PLK-d15-p0,0,2048,A0,manager,CredentialManagerPlonk,0x6B828bcb33305478cd7d27eB323F5C5B7b4aFdbe,10,113,2000000,50000,45250000,1,1,,,,,1,124781,51,4284,84,129046,129046,2000000,1,36,f2931f0aaf26f5d51c33dadce13833370940a08948160921859c7fe776ca5aa8,178,0,,,,0x540e879191aa3e4da09a51fb1b21fd0517a7e834e16cddf07009fc4a7940c45f,21,11,1021,45250000,local_fixed_fee_input_derived
CSI-CHAIN-LOCAL-01,L2-EraVM,dry-l2-3e0f6c8-20260925T125852Z-b,dry,L2-EraVM-anvil-zksync,anvil-zksync 0.6.11,Version29,260,primary,primary-plonk-d11,plonk,11,15,16,neg_cross_depth_call,call,PLK-d15-p0,0,2048,A0,verifier,PlonkVerifierDepth11,0x588758d8a0Ad1162A6294f3C274753137E664aE0,,,,,,call,call,,,false,false,1,,,,,,,,,804,c4b8e8f2a232c6173469d9623585996bc0fd8bd56327a2a75ac2c9f88179d5e5,,,,,,,,,,,local_fixed_fee_input_derived
CSI-CHAIN-LOCAL-01,L2-EraVM,dry-l2-3e0f6c8-20260925T125852Z-b,dry,L2-EraVM-anvil-zksync,anvil-zksync 0.6.11,Version29,260,primary,primary-plonk-d11,plonk,11,15,17,neg_cross_depth,tx,PLK-d15-p0,0,2048,A0,manager,CredentialManagerPlonk,0x6B828bcb33305478cd7d27eB323F5C5B7b4aFdbe,11,113,10000000,50000,45250000,0,0,Invalid proof,Invalid proof,,,1,451490,18,1512,84,452995,452995,10000000,1,804,731e2753d2394287d3395e9ffe5e9434a5740b4f1d8464c12866368e5854c36b,949,0,,,,0x5ab65c6f3f3a749b3d3e4e0a57dd23ea203f87a4968cf8254249f1596460fe84,23,12,1023,45250000,local_fixed_fee_input_derived
CSI-CHAIN-LOCAL-01,L2-EraVM,dry-l2-3e0f6c8-20260925T125852Z-b,dry,L2-EraVM-anvil-zksync,anvil-zksync 0.6.11,Version29,260,primary,primary-plonk-d11,plonk,11,15,18,neg_non_issuer,tx,PLK-d11-p0,0,128,A1,manager,CredentialManagerPlonk,0x6B828bcb33305478cd7d27eB323F5C5B7b4aFdbe,0,113,2000000,50000,45250000,0,0,CredentialManager: not issuer,CredentialManager: not issuer,,,1,118583,45,3780,84,122346,122346,2000000,1,36,d02fee54c295d1b5cc2948d9c79837ece40c0013835e3b9bb349e94ae744e758,178,0,,,,0x44d6fc082a24a2cd727a9ef21f1ad5a955ddae827db24bb156b6b7ea5c8ac54e,25,13,1025,45250000,local_fixed_fee_input_derived
