campaign_id,run_id,mode,protocol_sha256,harness_commit,inputs_manifest_sha256,session_id,phase,block_id,block_position,pair_id,schedule_id,op,backend,depth,proof_id,network,chain_id,provider_label,endpoint_host,endpoint_url_sha256,observation_id,signer_address,contract_role,contract_name,to_address,contract_address,artifact_sha256,calldata_sha256,calldata_bytes,factory_deps,bytecode_hash,tx_type,nonce,gas_limit,max_fee_per_gas,max_priority_fee_per_gas,gas_per_pubdata_limit,fee_rule,prep_block_number,prep_base_fee_per_gas,est_gas_limit,est_max_fee_per_gas,est_max_priority_fee_per_gas,est_gas_per_pubdata_limit,rpc_gas_price,fee_params_sha256,balance_before_latest,balance_required,raw_tx_sha256,raw_tx_bytes,tx_hash_local,tx_hash,tx_hash_matches,t_prepare_utc,t0_utc,t_hash_utc,t_receipt_utc,t_prepare_mono_ms,t0_mono_ms,t_hash_mono_ms,t_receipt_mono_ms,prepare_to_send_ms,send_to_hash_ms,hash_to_receipt_ms,request_to_receipt_ms,poll_interval_ms,polls,poll_errors,block_at_hash,block_at_hash_utc,inclusion_block,inclusion_block_hash,inclusion_block_timestamp,inclusion_block_time_utc,inclusion_block_base_fee,receipt_status,gas_used,effective_gas_price,receipt_fee_wei,expected_effective_gas_price,effective_price_ok,balance_before_block,balance_after_block,balance_delta_wei,fee_consistency_diff_wei,fee_consistency_ok,l1_batch_number,l1_batch_tx_index,era_details_status,era_details_fee,era_details_gas_per_pubdata,era_details_fee_ok,runtime_code_sha256,runtime_matches_artifact,revert_reason,state,error_class,error_message,notes
CSI-CHAIN-PUBLIC-01,dry-setup-sepolia-6827943-20260925T164657Z,dry,51db3707331f72c30fea99f485979d6d5141a5e2c7bcc585d822066aaa15bb35,68279431a6588c1aed7cc27d754de4b4a462e5b6,14cbed1bac6a22d7015380ac3615bc5fd95892ef1d6d4c457ff66a2a910c84ab,SETUP,setup,SETUP-SEP,1,,SETUP-SEP-01,deploy_verifier,groth16,11,,sepolia,11155111,dry-run mock (Ethereum-like),127.0.0.1:43479,b1964fc1146db97928910edee5d9d26f1234fc58dd639676ef1e6fbd810c687c,98232486efa98179,0x05532f4E5817a94f109a213B92b2E08F714b4205,verifier,Groth16LegacyVerifierDepth11,,0x3595cCfA6Ec287697C86FDCF8f8068e86F31FeF2,3adaef3e110854ca0e56ddb1e23c340fceb960f9010c03b78741b3911d43effd,3adaef3e110854ca0e56ddb1e23c340fceb960f9010c03b78741b3911d43effd,1404,0,,2,0,6000000,4000000000,1000000000,,sepolia: maxFee = 2*baseFee(latest) + P; gasLimit fixed,0,1500000000,,,,,,,10000000000000000000,24000000000000000,3d6209033003104e4bbeea1bde9f2fa2b696b3392df6ef9e2d81fb2b06fff0d5,1500,0xa93be084e72ac365b72334c23d9289cfd43b97a5e1d7b46877b7257649bdf556,0xa93be084e72ac365b72334c23d9289cfd43b97a5e1d7b46877b7257649bdf556,1,2026-09-25T16:46:57.465Z,2026-09-25T16:46:57.469Z,2026-09-25T16:46:57.472Z,2026-09-25T16:46:58.479Z,185.784,189.738,192.301,1198.831,3.954,2.563,1006.53,1009.093,500,3,0,0,2026-09-25T16:46:57.472Z,1,0xcc6e31517d4917dd1a98c3c4bbcc78250ce6400883a701325a7e8027d26878e8,1790354818,2026-09-25T16:46:58.000Z,1500000000,1,349628,2500000000,874070000000000,2500000000,1,10000000000000000000,9999125930000000000,874070000000000,0,1,,,,,,,4e0db4f61d3e33a7cf003a9431fed18eb1ad174bab81cab8eabb0805a37ee006,0,,confirmed_success,,,deployed code not verified against the artifact: later operations that need it are not sent
CSI-CHAIN-PUBLIC-01,dry-setup-sepolia-6827943-20260925T164657Z,dry,51db3707331f72c30fea99f485979d6d5141a5e2c7bcc585d822066aaa15bb35,68279431a6588c1aed7cc27d754de4b4a462e5b6,14cbed1bac6a22d7015380ac3615bc5fd95892ef1d6d4c457ff66a2a910c84ab,SETUP,setup,SETUP-SEP,2,,SETUP-SEP-02,deploy_manager,groth16,11,,sepolia,11155111,dry-run mock (Ethereum-like),127.0.0.1:43479,b1964fc1146db97928910edee5d9d26f1234fc58dd639676ef1e6fbd810c687c,98232486efa98179,0x05532f4E5817a94f109a213B92b2E08F714b4205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-25T16:46:58.485Z,,,,1205.774,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unsent_preflight_failure,dependency_missing,a prerequisite deployment of this block is missing,
CSI-CHAIN-PUBLIC-01,dry-setup-sepolia-6827943-20260925T164657Z,dry,51db3707331f72c30fea99f485979d6d5141a5e2c7bcc585d822066aaa15bb35,68279431a6588c1aed7cc27d754de4b4a462e5b6,14cbed1bac6a22d7015380ac3615bc5fd95892ef1d6d4c457ff66a2a910c84ab,SETUP,setup,SETUP-SEP,3,,SETUP-SEP-03,set_issuer,groth16,11,,sepolia,11155111,dry-run mock (Ethereum-like),127.0.0.1:43479,b1964fc1146db97928910edee5d9d26f1234fc58dd639676ef1e6fbd810c687c,98232486efa98179,0x05532f4E5817a94f109a213B92b2E08F714b4205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-25T16:46:58.487Z,,,,1207.209,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unsent_preflight_failure,dependency_missing,a prerequisite deployment of this block is missing,
CSI-CHAIN-PUBLIC-01,dry-setup-sepolia-6827943-20260925T164657Z,dry,51db3707331f72c30fea99f485979d6d5141a5e2c7bcc585d822066aaa15bb35,68279431a6588c1aed7cc27d754de4b4a462e5b6,14cbed1bac6a22d7015380ac3615bc5fd95892ef1d6d4c457ff66a2a910c84ab,SETUP,setup,SETUP-SEP,4,,SETUP-SEP-04,add_root,groth16,11,,sepolia,11155111,dry-run mock (Ethereum-like),127.0.0.1:43479,b1964fc1146db97928910edee5d9d26f1234fc58dd639676ef1e6fbd810c687c,98232486efa98179,0x05532f4E5817a94f109a213B92b2E08F714b4205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-25T16:46:58.488Z,,,,1208.528,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unsent_preflight_failure,dependency_missing,a prerequisite deployment of this block is missing,
CSI-CHAIN-PUBLIC-01,dry-setup-sepolia-6827943-20260925T164657Z,dry,51db3707331f72c30fea99f485979d6d5141a5e2c7bcc585d822066aaa15bb35,68279431a6588c1aed7cc27d754de4b4a462e5b6,14cbed1bac6a22d7015380ac3615bc5fd95892ef1d6d4c457ff66a2a910c84ab,SETUP,setup,SETUP-SEP,5,,SETUP-SEP-05,deploy_verifier,plonk,11,,sepolia,11155111,dry-run mock (Ethereum-like),127.0.0.1:43479,b1964fc1146db97928910edee5d9d26f1234fc58dd639676ef1e6fbd810c687c,98232486efa98179,0x05532f4E5817a94f109a213B92b2E08F714b4205,verifier,PlonkVerifierDepth11,,0xF9C8A6aC4dDAa850da44FbbFC4Cb059e90B0484B,3875ab1e234901f2c1af2262f5650c30ffcf0567175947e5562ac229cd2d5f88,3875ab1e234901f2c1af2262f5650c30ffcf0567175947e5562ac229cd2d5f88,5467,0,,2,1,6000000,4000000000,1000000000,,sepolia: maxFee = 2*baseFee(latest) + P; gasLimit fixed,1,1500000000,,,,,,,9999125930000000000,24000000000000000,f0ce1d697d93a3e25d1d4d19bf186b58ab995f1570938a3193fbe5113b513575,5563,0x2839b6fa89bb93d73df18a711814d2f63987f23c087427ce55b9c1db87b9198e,0x2839b6fa89bb93d73df18a711814d2f63987f23c087427ce55b9c1db87b9198e,1,2026-09-25T16:46:58.490Z,2026-09-25T16:46:58.501Z,2026-09-25T16:46:58.509Z,2026-09-25T16:46:59.518Z,1210.045,1221.055,1229.813,2238.585,11.01,8.758,1008.772,1017.53,500,3,0,1,2026-09-25T16:46:58.510Z,2,0x55cdea3e33e9e0dedeeac038800af514af4751940159fa1143344045d195c5e9,1790354819,2026-09-25T16:46:59.000Z,1500000000,1,1226937,2500000000,3067342500000000,2500000000,1,9999125930000000000,9996058587500000000,3067342500000000,0,1,,,,,,,c09007a40b243881d0914b11544fc64c5f5aba21098531672338e2be25b4689e,1,,confirmed_success,,,
CSI-CHAIN-PUBLIC-01,dry-setup-sepolia-6827943-20260925T164657Z,dry,51db3707331f72c30fea99f485979d6d5141a5e2c7bcc585d822066aaa15bb35,68279431a6588c1aed7cc27d754de4b4a462e5b6,14cbed1bac6a22d7015380ac3615bc5fd95892ef1d6d4c457ff66a2a910c84ab,SETUP,setup,SETUP-SEP,6,,SETUP-SEP-06,deploy_manager,plonk,11,,sepolia,11155111,dry-run mock (Ethereum-like),127.0.0.1:43479,b1964fc1146db97928910edee5d9d26f1234fc58dd639676ef1e6fbd810c687c,98232486efa98179,0x05532f4E5817a94f109a213B92b2E08F714b4205,manager,CredentialManagerPlonk,,0x842651A4E8DaF0c772A7F050A54c6c7F88dFC060,b9be32a36c30da9b123a33149749400e556f2e4fbac538139172b9473c58b128,6d1e0a3d99c6618adc1dd0d6099c82de76e9022374879ad0d476cfc7f1906c43,2302,0,,2,2,6000000,4000000000,1000000000,,sepolia: maxFee = 2*baseFee(latest) + P; gasLimit fixed,2,1500000000,,,,,,,9996058587500000000,24000000000000000,a38a23e6c0a18a3385178e46b6b5bcb6626ce76efb4c609e322dd21bdbdcd63c,2398,0x679bf0d95be3c3982f83bd3434dfc6a462c379c72dd81005fe462fec74da4a8d,0x679bf0d95be3c3982f83bd3434dfc6a462c379c72dd81005fe462fec74da4a8d,1,2026-09-25T16:46:59.524Z,2026-09-25T16:46:59.531Z,2026-09-25T16:46:59.537Z,2026-09-25T16:47:00.544Z,2244.663,2251.669,2257.198,3264.608,7.006,5.529,1007.41,1012.939,500,3,0,2,2026-09-25T16:46:59.537Z,3,0xf2e8365244823a24893f5472c1d42fde59635dc4463c97bc560f046816800776,1790354820,2026-09-25T16:47:00.000Z,1500000000,1,541930,2500000000,1354825000000000,2500000000,1,9996058587500000000,9994703762500000000,1354825000000000,0,1,,,,,,,32b929862aac1c8e6f686898ec30f74b5a94c4fb2a2dc494d6ce53d28a4072d5,1,,confirmed_success,,,
CSI-CHAIN-PUBLIC-01,dry-setup-sepolia-6827943-20260925T164657Z,dry,51db3707331f72c30fea99f485979d6d5141a5e2c7bcc585d822066aaa15bb35,68279431a6588c1aed7cc27d754de4b4a462e5b6,14cbed1bac6a22d7015380ac3615bc5fd95892ef1d6d4c457ff66a2a910c84ab,SETUP,setup,SETUP-SEP,7,,SETUP-SEP-07,set_issuer,plonk,11,,sepolia,11155111,dry-run mock (Ethereum-like),127.0.0.1:43479,b1964fc1146db97928910edee5d9d26f1234fc58dd639676ef1e6fbd810c687c,98232486efa98179,0x05532f4E5817a94f109a213B92b2E08F714b4205,manager,CredentialManagerPlonk,0x842651A4E8DaF0c772A7F050A54c6c7F88dFC060,,,8aca6ec3fef610d35f2a76784df6f5f98772f57d45c358b79d26947a7cb1260d,68,0,,2,3,300000,4000000000,1000000000,,sepolia: maxFee = 2*baseFee(latest) + P; gasLimit fixed,3,1500000000,,,,,,,9994703762500000000,1200000000000000,1c99fb8d82257ecedcf0c4ebf88620235233d19bd6eda85a3ac4f72386832407,182,0x1d7b657d9844a8d53291397ef0db2774adb1eaf60aeaeca06368e38f2966f151,0x1d7b657d9844a8d53291397ef0db2774adb1eaf60aeaeca06368e38f2966f151,1,2026-09-25T16:47:00.550Z,2026-09-25T16:47:00.555Z,2026-09-25T16:47:00.559Z,2026-09-25T16:47:01.566Z,3270.362,3275.483,3279.099,4286.459,5.121,3.616,1007.36,1010.976,500,3,0,3,2026-09-25T16:47:00.559Z,4,0x486be3678e0725d00557e64238d8743ec4e2edc9dad0361756042c928dcef386,1790354821,2026-09-25T16:47:01.000Z,1500000000,1,47900,2500000000,119750000000000,2500000000,1,9994703762500000000,9994584012500000000,119750000000000,0,1,,,,,,,,,,confirmed_success,,,
CSI-CHAIN-PUBLIC-01,dry-setup-sepolia-6827943-20260925T164657Z,dry,51db3707331f72c30fea99f485979d6d5141a5e2c7bcc585d822066aaa15bb35,68279431a6588c1aed7cc27d754de4b4a462e5b6,14cbed1bac6a22d7015380ac3615bc5fd95892ef1d6d4c457ff66a2a910c84ab,SETUP,setup,SETUP-SEP,8,,SETUP-SEP-08,add_root,plonk,11,,sepolia,11155111,dry-run mock (Ethereum-like),127.0.0.1:43479,b1964fc1146db97928910edee5d9d26f1234fc58dd639676ef1e6fbd810c687c,98232486efa98179,0x05532f4E5817a94f109a213B92b2E08F714b4205,manager,CredentialManagerPlonk,0x842651A4E8DaF0c772A7F050A54c6c7F88dFC060,,,d02fee54c295d1b5cc2948d9c79837ece40c0013835e3b9bb349e94ae744e758,36,0,,2,4,300000,4000000000,1000000000,,sepolia: maxFee = 2*baseFee(latest) + P; gasLimit fixed,4,1500000000,,,,,,,9994584012500000000,1200000000000000,eeb76741c9b71c715363661dd69559468c955d82af10e49e469353c9ec71523a,149,0x83072d66e6dea2997f01712d631c11a361bd63713cf5f550875c2b2c1b4695f5,0x83072d66e6dea2997f01712d631c11a361bd63713cf5f550875c2b2c1b4695f5,1,2026-09-25T16:47:01.572Z,2026-09-25T16:47:01.575Z,2026-09-25T16:47:01.578Z,2026-09-25T16:47:02.586Z,4292.28,4295.08,4298.389,5306.805,2.8,3.309,1008.416,1011.725,500,3,0,4,2026-09-25T16:47:01.578Z,5,0xaf5077e02f0b4f6b89e17883a71779d441c05a79c05694ea82e7ae3e3a6e6e4c,1790354822,2026-09-25T16:47:02.000Z,1500000000,1,47334,2500000000,118335000000000,2500000000,1,9994584012500000000,9994465677500000000,118335000000000,0,1,,,,,,,,,,confirmed_success,,,
