campaign_id,session_id,profile_id,container_id,diag_round,round_attempt,seed,backend,depth,pair_order,call,call_position,started_at_utc,zkey_readfile_ms,prove_ms,zkey_bytes,zkey_sha256,proof_valid,root_matches,heap_used_mb,rss_mb,image_id,manifest_sha256,status,error
campaign-20260925T060607Z,S20260925T060607Z,cpu8,1477b2d35e70,1,1,101,groth16,7,path_first,path,1,2026-09-25T07:17:44.354Z,,120.173,1374247,c0f6d8c4ac9fa282780a2c229d7d086f87e26be62a3eefceb9f801e5076843aa,1,1,18.898,639.363,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,1477b2d35e70,1,1,101,groth16,7,path_first,mem,2,2026-09-25T07:17:44.484Z,0.928,118.195,1374247,c0f6d8c4ac9fa282780a2c229d7d086f87e26be62a3eefceb9f801e5076843aa,1,1,18.453,625.008,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,1477b2d35e70,1,1,101,plonk,11,mem_first,mem,1,2026-09-25T07:17:44.636Z,34.183,18804.119,101216064,55b85a8c273635d0f8f2cdda0e7ce81b35231792d5212b770681d612dbf1c56a,1,1,17.961,868.977,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,1477b2d35e70,1,1,101,plonk,11,mem_first,path,2,2026-09-25T07:18:03.489Z,,18492.73,101216064,55b85a8c273635d0f8f2cdda0e7ce81b35231792d5212b770681d612dbf1c56a,1,1,17.974,837.043,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,1477b2d35e70,1,1,101,groth16,8,path_first,path,1,2026-09-25T07:18:22.016Z,,141.394,1625771,5ed3b83d5f5aad4ca7fa25c79bc0fa86d421d2202a7e7054079f14b9e1c2f4cd,1,1,18.31,646.508,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,1477b2d35e70,1,1,101,groth16,8,path_first,mem,2,2026-09-25T07:18:22.167Z,1.166,139.918,1625771,5ed3b83d5f5aad4ca7fa25c79bc0fa86d421d2202a7e7054079f14b9e1c2f4cd,1,1,18.32,653.961,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,538c1ae3bc01,2,1,102,groth16,7,mem_first,mem,1,2026-09-25T07:20:45.685Z,0.811,120.08,1374247,c0f6d8c4ac9fa282780a2c229d7d086f87e26be62a3eefceb9f801e5076843aa,1,1,18.273,547.375,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,538c1ae3bc01,2,1,102,groth16,7,mem_first,path,2,2026-09-25T07:20:45.820Z,,119.341,1374247,c0f6d8c4ac9fa282780a2c229d7d086f87e26be62a3eefceb9f801e5076843aa,1,1,18.199,547.57,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,538c1ae3bc01,2,1,102,groth16,8,path_first,path,1,2026-09-25T07:20:45.965Z,,144.781,1625771,5ed3b83d5f5aad4ca7fa25c79bc0fa86d421d2202a7e7054079f14b9e1c2f4cd,1,1,18.64,521.195,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,538c1ae3bc01,2,1,102,groth16,8,path_first,mem,2,2026-09-25T07:20:46.121Z,1.072,137.943,1625771,5ed3b83d5f5aad4ca7fa25c79bc0fa86d421d2202a7e7054079f14b9e1c2f4cd,1,1,18.565,528.75,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,538c1ae3bc01,2,1,102,plonk,10,path_first,path,1,2026-09-25T07:20:46.293Z,,9559.678,51742588,bebeabf9a0c71095a0054d8bd4225201a55744b4b0560ef0825703d4931d0ced,1,1,18.273,663.707,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,538c1ae3bc01,2,1,102,plonk,10,path_first,mem,2,2026-09-25T07:20:55.863Z,17.076,9321.132,51742588,bebeabf9a0c71095a0054d8bd4225201a55744b4b0560ef0825703d4931d0ced,1,1,17.404,616.262,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,538c1ae3bc01,2,1,102,plonk,5,path_first,path,1,2026-09-25T07:21:05.238Z,,9442.414,50790568,8b7d89ef154d0704a4a5fb8df978ea728f0decad61374b1d3a80a026ad357fec,1,1,18.15,672.352,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,538c1ae3bc01,2,1,102,plonk,5,path_first,mem,2,2026-09-25T07:21:14.692Z,18.297,9374.559,50790568,8b7d89ef154d0704a4a5fb8df978ea728f0decad61374b1d3a80a026ad357fec,1,1,18.15,686.797,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,538c1ae3bc01,2,1,102,plonk,11,mem_first,mem,1,2026-09-25T07:21:24.129Z,35.575,18507.894,101216064,55b85a8c273635d0f8f2cdda0e7ce81b35231792d5212b770681d612dbf1c56a,1,1,18.148,846.434,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,538c1ae3bc01,2,1,102,plonk,11,mem_first,path,2,2026-09-25T07:21:42.687Z,,18438.332,101216064,55b85a8c273635d0f8f2cdda0e7ce81b35231792d5212b770681d612dbf1c56a,1,1,18.395,812.625,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,538c1ae3bc01,2,1,102,plonk,15,mem_first,mem,1,2026-09-25T07:22:01.276Z,37.184,18566.924,101977680,590ecdca303cbdece71bd9566d50ed9ad6168b343d2955edb57da417b966d08b,1,1,18.212,877.07,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,538c1ae3bc01,2,1,102,plonk,15,mem_first,path,2,2026-09-25T07:22:19.895Z,,18424.468,101977680,590ecdca303cbdece71bd9566d50ed9ad6168b343d2955edb57da417b966d08b,1,1,18.24,782.805,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,538c1ae3bc01,2,1,102,groth16,15,mem_first,mem,1,2026-09-25T07:22:38.472Z,1.169,189.08,2468935,d6be53096894f276c29d0702fcead9cafd5a510db26c6b563aa91a72f3a7c974,1,1,17.936,652.891,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,538c1ae3bc01,2,1,102,groth16,15,mem_first,path,2,2026-09-25T07:22:38.674Z,,192.104,2468935,d6be53096894f276c29d0702fcead9cafd5a510db26c6b563aa91a72f3a7c974,1,1,18.259,642.516,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,538c1ae3bc01,2,1,102,groth16,5,path_first,path,1,2026-09-25T07:22:38.894Z,,103.072,1133343,41c7636150900ee72cf6323930dd506bd0fc015a94a20905cc61c856b4fe919a,1,1,18.357,650.473,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,538c1ae3bc01,2,1,102,groth16,5,path_first,mem,2,2026-09-25T07:22:39.007Z,0.854,102.163,1133343,41c7636150900ee72cf6323930dd506bd0fc015a94a20905cc61c856b4fe919a,1,1,18.466,664.008,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,d6c1374e422e,3,1,103,groth16,15,mem_first,mem,1,2026-09-25T07:25:26.977Z,1.279,189.106,2468935,d6be53096894f276c29d0702fcead9cafd5a510db26c6b563aa91a72f3a7c974,1,1,18.831,511.797,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,d6c1374e422e,3,1,103,groth16,15,mem_first,path,2,2026-09-25T07:25:27.180Z,,193.919,2468935,d6be53096894f276c29d0702fcead9cafd5a510db26c6b563aa91a72f3a7c974,1,1,18.827,528.887,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,d6c1374e422e,3,1,103,groth16,7,path_first,path,1,2026-09-25T07:25:27.401Z,,120.485,1374247,c0f6d8c4ac9fa282780a2c229d7d086f87e26be62a3eefceb9f801e5076843aa,1,1,18.815,497.746,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,d6c1374e422e,3,1,103,groth16,7,path_first,mem,2,2026-09-25T07:25:27.535Z,1.224,121.863,1374247,c0f6d8c4ac9fa282780a2c229d7d086f87e26be62a3eefceb9f801e5076843aa,1,1,18.687,502.051,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,d6c1374e422e,3,1,103,plonk,5,path_first,path,1,2026-09-25T07:25:27.685Z,,9582.804,50790568,8b7d89ef154d0704a4a5fb8df978ea728f0decad61374b1d3a80a026ad357fec,1,1,18.405,703.965,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,d6c1374e422e,3,1,103,plonk,5,path_first,mem,2,2026-09-25T07:25:37.279Z,17.681,9344.954,50790568,8b7d89ef154d0704a4a5fb8df978ea728f0decad61374b1d3a80a026ad357fec,1,1,18.563,719.488,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,d6c1374e422e,3,1,103,plonk,11,mem_first,mem,1,2026-09-25T07:25:46.686Z,37.73,18515.791,101216064,55b85a8c273635d0f8f2cdda0e7ce81b35231792d5212b770681d612dbf1c56a,1,1,18.392,949.391,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,d6c1374e422e,3,1,103,plonk,11,mem_first,path,2,2026-09-25T07:26:05.255Z,,18618.328,101216064,55b85a8c273635d0f8f2cdda0e7ce81b35231792d5212b770681d612dbf1c56a,1,1,18.43,884.109,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,d6c1374e422e,3,1,103,groth16,5,mem_first,mem,1,2026-09-25T07:26:23.906Z,0.739,104.655,1133343,41c7636150900ee72cf6323930dd506bd0fc015a94a20905cc61c856b4fe919a,1,1,18.567,714.816,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,d6c1374e422e,3,1,103,groth16,5,mem_first,path,2,2026-09-25T07:26:24.030Z,,101.229,1133343,41c7636150900ee72cf6323930dd506bd0fc015a94a20905cc61c856b4fe919a,1,1,19.084,697.164,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,d6c1374e422e,3,1,103,plonk,15,path_first,path,1,2026-09-25T07:26:24.284Z,,18715.592,101977680,590ecdca303cbdece71bd9566d50ed9ad6168b343d2955edb57da417b966d08b,1,1,18.604,870.137,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,d6c1374e422e,3,1,103,plonk,15,path_first,mem,2,2026-09-25T07:26:43.010Z,38.897,18431.228,101977680,590ecdca303cbdece71bd9566d50ed9ad6168b343d2955edb57da417b966d08b,1,1,18.489,936.156,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,d6c1374e422e,3,1,103,plonk,10,mem_first,mem,1,2026-09-25T07:27:01.521Z,19.309,9447.39,51742588,bebeabf9a0c71095a0054d8bd4225201a55744b4b0560ef0825703d4931d0ced,1,1,18.504,811.117,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,d6c1374e422e,3,1,103,plonk,10,mem_first,path,2,2026-09-25T07:27:11.005Z,,9486.173,51742588,bebeabf9a0c71095a0054d8bd4225201a55744b4b0560ef0825703d4931d0ced,1,1,18.524,784.414,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,d6c1374e422e,3,1,103,groth16,8,path_first,path,1,2026-09-25T07:27:20.521Z,,140.867,1625771,5ed3b83d5f5aad4ca7fa25c79bc0fa86d421d2202a7e7054079f14b9e1c2f4cd,1,1,18.821,738.125,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,d6c1374e422e,3,1,103,groth16,8,path_first,mem,2,2026-09-25T07:27:20.672Z,0.998,139.82,1625771,5ed3b83d5f5aad4ca7fa25c79bc0fa86d421d2202a7e7054079f14b9e1c2f4cd,1,1,19.044,737.051,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,50f01a829b47,4,1,104,groth16,15,path_first,path,1,2026-09-25T07:34:44.873Z,,190.821,2468935,d6be53096894f276c29d0702fcead9cafd5a510db26c6b563aa91a72f3a7c974,1,1,19.041,617.813,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,50f01a829b47,4,1,104,groth16,15,path_first,mem,2,2026-09-25T07:34:45.075Z,1.33,191.294,2468935,d6be53096894f276c29d0702fcead9cafd5a510db26c6b563aa91a72f3a7c974,1,1,19.955,617.5,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,50f01a829b47,4,1,104,groth16,7,mem_first,mem,1,2026-09-25T07:34:45.297Z,0.885,124.249,1374247,c0f6d8c4ac9fa282780a2c229d7d086f87e26be62a3eefceb9f801e5076843aa,1,1,19.884,571.957,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,50f01a829b47,4,1,104,groth16,7,mem_first,path,2,2026-09-25T07:34:45.435Z,,120.121,1374247,c0f6d8c4ac9fa282780a2c229d7d086f87e26be62a3eefceb9f801e5076843aa,1,1,19.227,586.637,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,50f01a829b47,4,1,104,plonk,15,path_first,path,1,2026-09-25T07:34:45.702Z,,18538.26,101977680,590ecdca303cbdece71bd9566d50ed9ad6168b343d2955edb57da417b966d08b,1,1,18.917,838.332,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,50f01a829b47,4,1,104,plonk,15,path_first,mem,2,2026-09-25T07:35:04.252Z,37.157,18434.487,101977680,590ecdca303cbdece71bd9566d50ed9ad6168b343d2955edb57da417b966d08b,1,1,18.192,737.219,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,50f01a829b47,4,1,104,groth16,5,path_first,path,1,2026-09-25T07:35:22.759Z,,101.847,1133343,41c7636150900ee72cf6323930dd506bd0fc015a94a20905cc61c856b4fe919a,1,1,19.054,618.113,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,50f01a829b47,4,1,104,groth16,5,path_first,mem,2,2026-09-25T07:35:22.874Z,0.879,100.489,1133343,41c7636150900ee72cf6323930dd506bd0fc015a94a20905cc61c856b4fe919a,1,1,19.323,625.414,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,50f01a829b47,4,1,104,plonk,5,mem_first,mem,1,2026-09-25T07:35:23.002Z,18.169,9383.722,50790568,8b7d89ef154d0704a4a5fb8df978ea728f0decad61374b1d3a80a026ad357fec,1,1,18.962,734.816,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,50f01a829b47,4,1,104,plonk,5,mem_first,path,2,2026-09-25T07:35:32.421Z,,9424.979,50790568,8b7d89ef154d0704a4a5fb8df978ea728f0decad61374b1d3a80a026ad357fec,1,1,18.977,735.277,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
