campaign_id,session_id,profile_id,container_id,kind,run_id,round,round_attempt,order_in_round,seed,is_warmup,warmup_kind,backend,depth,leaf_index,started_at_utc,input_ms,witness_ms,prove_ms,verify_first_ms,verify_steady_ms,stage_sum_ms,wall_ms,zkey_bytes,zkey_sha256,proof_valid,root_matches,input_matches_committed,public_root,expected_root,heap_used_mb,rss_mb,image_id,manifest_sha256,status,error
campaign-20260925T060607Z,S20260925T060607Z,cpu8,89f26c2f8588,primary,campaign-20260925T060607Z/cpu8/primary0a1/round09,0,1,9,0,1,round0,groth16,6,0,2026-09-25T06:12:50.301Z,1.175,12.437,111.817,6.377,5.764,131.806,131.821,1253795,ea2368c5701f4885dc1bd9120ebd0b3419c495066983d2c215030506b1968bd4,1,1,1,4563221289370828604205089111471170542583263583412968862519466540084840336910,4563221289370828604205089111471170542583263583412968862519466540084840336910,9.846,709.758,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,89f26c2f8588,primary,campaign-20260925T060607Z/cpu8/primary0a1/round010,0,1,10,0,1,round0,plonk,15,0,2026-09-25T06:12:50.453Z,117.444,20.107,18837.819,8.583,7.141,18983.954,18983.985,101977680,590ecdca303cbdece71bd9566d50ed9ad6168b343d2955edb57da417b966d08b,1,1,1,16175814224772832097117886582757018531876340808696504341109560169071733404932,16175814224772832097117886582757018531876340808696504341109560169071733404932,10.366,743.961,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,89f26c2f8588,primary,campaign-20260925T060607Z/cpu8/primary0a1/round011,0,1,11,0,1,round0,plonk,8,0,2026-09-25T06:13:09.461Z,1.258,14.091,9553.756,7.709,7.306,9576.814,9576.829,51361780,42dce5eab9336cf59161d106dd2c9da704b3a453c67dc5f6a284a94331eca87c,1,1,1,4202603041571593097755192347734702907906852554209131907104891159135181794540,4202603041571593097755192347734702907906852554209131907104891159135181794540,10.277,750.57,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,89f26c2f8588,primary,campaign-20260925T060607Z/cpu8/primary0a1/round012,0,1,12,0,1,round0,plonk,11,0,2026-09-25T06:13:19.062Z,4.88,14.316,18770.887,8.411,7.102,18798.494,18798.513,101216064,55b85a8c273635d0f8f2cdda0e7ce81b35231792d5212b770681d612dbf1c56a,1,1,1,13741875541804146615197212471377989082753334180286662970428373142262333549779,13741875541804146615197212471377989082753334180286662970428373142262333549779,10.407,749.414,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,89f26c2f8588,primary,campaign-20260925T060607Z/cpu8/primary0a1/round013,0,1,13,0,1,round0,groth16,15,0,2026-09-25T06:13:37.885Z,107.554,23.804,192.942,6.175,5.982,330.474,330.501,2468935,d6be53096894f276c29d0702fcead9cafd5a510db26c6b563aa91a72f3a7c974,1,1,1,16175814224772832097117886582757018531876340808696504341109560169071733404932,16175814224772832097117886582757018531876340808696504341109560169071733404932,13.719,754.902,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,89f26c2f8588,primary,campaign-20260925T060607Z/cpu8/primary0a1/round014,0,1,14,0,1,round0,plonk,5,0,2026-09-25T06:13:38.236Z,0.996,12.139,9518.194,8.492,7.188,9539.821,9539.839,50790568,8b7d89ef154d0704a4a5fb8df978ea728f0decad61374b1d3a80a026ad357fec,1,1,1,8772061116891597512098326450504850663371859585885077427179882578819842555696,8772061116891597512098326450504850663371859585885077427179882578819842555696,10.406,754.871,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,89f26c2f8588,primary,campaign-20260925T060607Z/cpu8/primary0a1/round015,0,1,15,0,1,round0,groth16,9,0,2026-09-25T06:13:47.799Z,1.774,13.613,151.501,6.27,6.257,173.159,173.179,1746223,b211630d00c7c2d0e5309876a16c72ad66909d7301385d4da830c4a8d71e391e,1,1,1,20121159957847147921812141654231982941331816397431355682788233457047980505218,20121159957847147921812141654231982941331816397431355682788233457047980505218,10.062,730.027,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,89f26c2f8588,primary,campaign-20260925T060607Z/cpu8/primary0a1/round016,0,1,16,0,1,round0,groth16,5,0,2026-09-25T06:13:47.993Z,0.631,11.759,103.536,6.262,5.923,122.188,122.208,1133343,41c7636150900ee72cf6323930dd506bd0fc015a94a20905cc61c856b4fe919a,1,1,1,8772061116891597512098326450504850663371859585885077427179882578819842555696,8772061116891597512098326450504850663371859585885077427179882578819842555696,11.619,733.184,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,89f26c2f8588,primary,campaign-20260925T060607Z/cpu8/primary0a1/round017,0,1,17,0,1,round0,plonk,7,0,2026-09-25T06:13:48.135Z,0.763,12.552,9577.096,7.815,7.217,9598.225,9598.241,51171376,e601552aba9f4692ef0f1d2d75ceade0e48da52ddad45690306a402c03eb810f,1,1,1,6834760395900399403843817083005722754930321299301222295483199499696193022453,6834760395900399403843817083005722754930321299301222295483199499696193022453,10.389,757.871,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,89f26c2f8588,primary,campaign-20260925T060607Z/cpu8/primary0a1/round018,0,1,18,0,1,round0,groth16,13,0,2026-09-25T06:13:57.757Z,22.705,16.555,178.615,7.197,5.738,225.073,225.119,2228031,53cbdd1f02a65121d6c7044031c6cfa4c6ce66c0b9712dd28fe86ef4c6512c1b,1,1,1,2070900789261900884480134887764693608718732168760920549200296856627754794354,2070900789261900884480134887764693608718732168760920549200296856627754794354,13.961,762.211,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,89f26c2f8588,primary,campaign-20260925T060607Z/cpu8/primary0a1/round019,0,1,19,0,1,round0,groth16,11,0,2026-09-25T06:13:58.002Z,6.201,13.945,164.63,5.751,6.013,190.526,190.546,1987127,1241508317856e8cb42cf71f43cafeb13e26a2553d595182aefca30b78a5b754,1,1,1,13741875541804146615197212471377989082753334180286662970428373142262333549779,13741875541804146615197212471377989082753334180286662970428373142262333549779,10.045,733.941,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,89f26c2f8588,primary,campaign-20260925T060607Z/cpu8/primary0a1/round020,0,1,20,0,1,round0,groth16,14,0,2026-09-25T06:13:58.213Z,53.504,17.392,189.485,6.092,6.072,266.473,266.504,2348483,b0be38259edaa109196790233512dc26d29f0e31a9506021bad97c60834e4df2,1,1,1,12582151698735550891927690128793622813383487692593364506314066026947547425304,12582151698735550891927690128793622813383487692593364506314066026947547425304,10.238,733.535,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,89f26c2f8588,primary,campaign-20260925T060607Z/cpu8/primary0a1/round021,0,1,21,0,1,round0,plonk,13,0,2026-09-25T06:13:58.499Z,31.363,15.817,18884.677,9.687,7.154,18941.544,18941.569,101596872,ecc4eb82a5958bf47b7b157e77ed7abc103fb2ebeec94211db85c4d20c7c607c,1,1,1,2070900789261900884480134887764693608718732168760920549200296856627754794354,2070900789261900884480134887764693608718732168760920549200296856627754794354,10.549,750.129,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,89f26c2f8588,primary,campaign-20260925T060607Z/cpu8/primary0a1/round022,0,1,22,0,1,round0,plonk,6,0,2026-09-25T06:14:17.465Z,1.273,12.41,9622.156,7.629,7.223,9643.469,9643.483,50980972,75b0f7800ba9bbd996a5aba5e02258e755536462dae72897fb9805a733486612,1,1,1,4563221289370828604205089111471170542583263583412968862519466540084840336910,4563221289370828604205089111471170542583263583412968862519466540084840336910,10.416,761.172,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,702b166b8e8f,primary,campaign-20260925T060607Z/cpu8/primary1a1/in_process1,1,1,1,1,1,in_process,groth16,5,0,2026-09-25T06:23:55.487Z,0.555,14.022,239.522,8.962,6.912,263.062,263.079,1133343,41c7636150900ee72cf6323930dd506bd0fc015a94a20905cc61c856b4fe919a,1,1,1,8772061116891597512098326450504850663371859585885077427179882578819842555696,8772061116891597512098326450504850663371859585885077427179882578819842555696,11.782,236.398,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,702b166b8e8f,primary,campaign-20260925T060607Z/cpu8/primary1a1/in_process2,1,1,2,1,1,in_process,plonk,5,0,2026-09-25T06:23:55.773Z,0.65,12.467,9432.515,8.001,7.325,9453.633,9453.652,50790568,8b7d89ef154d0704a4a5fb8df978ea728f0decad61374b1d3a80a026ad357fec,1,1,1,8772061116891597512098326450504850663371859585885077427179882578819842555696,8772061116891597512098326450504850663371859585885077427179882578819842555696,11.8,676.535,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,702b166b8e8f,primary,campaign-20260925T060607Z/cpu8/primary1a1/m1,1,1,1,1,0,,groth16,7,0,2026-09-25T06:24:05.251Z,3.832,13.009,116.686,6.406,5.779,139.932,139.958,1374247,c0f6d8c4ac9fa282780a2c229d7d086f87e26be62a3eefceb9f801e5076843aa,1,1,1,6834760395900399403843817083005722754930321299301222295483199499696193022453,6834760395900399403843817083005722754930321299301222295483199499696193022453,12.626,553.004,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,702b166b8e8f,primary,campaign-20260925T060607Z/cpu8/primary1a1/m2,1,1,2,1,0,,groth16,8,0,2026-09-25T06:24:05.412Z,1.117,12.65,143.87,12.309,6.194,169.946,169.963,1625771,5ed3b83d5f5aad4ca7fa25c79bc0fa86d421d2202a7e7054079f14b9e1c2f4cd,1,1,1,4202603041571593097755192347734702907906852554209131907104891159135181794540,4202603041571593097755192347734702907906852554209131907104891159135181794540,12.17,502.133,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,702b166b8e8f,primary,campaign-20260925T060607Z/cpu8/primary1a1/m3,1,1,3,1,0,,plonk,14,0,2026-09-25T06:24:05.603Z,47.441,17.096,18736.518,7.628,7.482,18808.683,18808.708,101787276,61d7365d9163bc99ded1dfbd03499b9283c2947715292debbde41b3796b6b916,1,1,1,12582151698735550891927690128793622813383487692593364506314066026947547425304,12582151698735550891927690128793622813383487692593364506314066026947547425304,11.293,751.262,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,702b166b8e8f,primary,campaign-20260925T060607Z/cpu8/primary1a1/m4,1,1,4,1,0,,groth16,6,0,2026-09-25T06:24:24.437Z,0.84,14.836,109.663,6.317,5.771,131.656,131.671,1253795,ea2368c5701f4885dc1bd9120ebd0b3419c495066983d2c215030506b1968bd4,1,1,1,4563221289370828604205089111471170542583263583412968862519466540084840336910,4563221289370828604205089111471170542583263583412968862519466540084840336910,12.507,664.293,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,702b166b8e8f,primary,campaign-20260925T060607Z/cpu8/primary1a1/m5,1,1,5,1,0,,plonk,11,0,2026-09-25T06:24:24.588Z,5.645,14.792,18815.917,7.84,7.346,18844.194,18844.215,101216064,55b85a8c273635d0f8f2cdda0e7ce81b35231792d5212b770681d612dbf1c56a,1,1,1,13741875541804146615197212471377989082753334180286662970428373142262333549779,13741875541804146615197212471377989082753334180286662970428373142262333549779,11.307,707.438,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,702b166b8e8f,primary,campaign-20260925T060607Z/cpu8/primary1a1/m6,1,1,6,1,0,,plonk,7,0,2026-09-25T06:24:43.460Z,0.933,12.927,9621.122,7.596,7.278,9642.578,9642.593,51171376,e601552aba9f4692ef0f1d2d75ceade0e48da52ddad45690306a402c03eb810f,1,1,1,6834760395900399403843817083005722754930321299301222295483199499696193022453,6834760395900399403843817083005722754930321299301222295483199499696193022453,11.241,701.285,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,702b166b8e8f,primary,campaign-20260925T060607Z/cpu8/primary1a1/m7,1,1,7,1,0,,groth16,5,0,2026-09-25T06:24:53.128Z,0.794,12.617,103.902,6.41,5.804,123.724,123.743,1133343,41c7636150900ee72cf6323930dd506bd0fc015a94a20905cc61c856b4fe919a,1,1,1,8772061116891597512098326450504850663371859585885077427179882578819842555696,8772061116891597512098326450504850663371859585885077427179882578819842555696,12.586,676.055,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,702b166b8e8f,primary,campaign-20260925T060607Z/cpu8/primary1a1/m8,1,1,8,1,0,,plonk,15,0,2026-09-25T06:24:53.272Z,116.768,18.827,19218.305,7.633,7.36,19361.533,19361.557,101977680,590ecdca303cbdece71bd9566d50ed9ad6168b343d2955edb57da417b966d08b,1,1,1,16175814224772832097117886582757018531876340808696504341109560169071733404932,16175814224772832097117886582757018531876340808696504341109560169071733404932,11.325,704.461,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,702b166b8e8f,primary,campaign-20260925T060607Z/cpu8/primary1a1/m9,1,1,9,1,0,,plonk,5,0,2026-09-25T06:25:12.662Z,0.78,11.752,9537.429,10.471,7.176,9560.432,9560.451,50790568,8b7d89ef154d0704a4a5fb8df978ea728f0decad61374b1d3a80a026ad357fec,1,1,1,8772061116891597512098326450504850663371859585885077427179882578819842555696,8772061116891597512098326450504850663371859585885077427179882578819842555696,11.505,704.633,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,702b166b8e8f,primary,campaign-20260925T060607Z/cpu8/primary1a1/m10,1,1,10,1,0,,plonk,6,0,2026-09-25T06:25:22.246Z,0.821,12.906,9602.147,7.67,7.238,9623.544,9623.559,50980972,75b0f7800ba9bbd996a5aba5e02258e755536462dae72897fb9805a733486612,1,1,1,4563221289370828604205089111471170542583263583412968862519466540084840336910,4563221289370828604205089111471170542583263583412968862519466540084840336910,11.306,704.465,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,702b166b8e8f,primary,campaign-20260925T060607Z/cpu8/primary1a1/m11,1,1,11,1,0,,plonk,8,0,2026-09-25T06:25:31.895Z,1.15,13.011,9702.806,7.713,7.324,9724.68,9724.698,51361780,42dce5eab9336cf59161d106dd2c9da704b3a453c67dc5f6a284a94331eca87c,1,1,1,4202603041571593097755192347734702907906852554209131907104891159135181794540,4202603041571593097755192347734702907906852554209131907104891159135181794540,11.462,704.852,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,702b166b8e8f,primary,campaign-20260925T060607Z/cpu8/primary1a1/m12,1,1,12,1,0,,plonk,13,0,2026-09-25T06:25:41.645Z,21.94,17.037,18599.263,7.621,7.242,18645.861,18645.887,101596872,ecc4eb82a5958bf47b7b157e77ed7abc103fb2ebeec94211db85c4d20c7c607c,1,1,1,2070900789261900884480134887764693608718732168760920549200296856627754794354,2070900789261900884480134887764693608718732168760920549200296856627754794354,11.523,848.914,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu8,702b166b8e8f,primary,campaign-20260925T060607Z/cpu8/primary1a1/m13,1,1,13,1,0,,plonk,10,0,2026-09-25T06:26:00.315Z,3.428,13.711,9668.27,7.665,7.155,9693.075,9693.095,51742588,bebeabf9a0c71095a0054d8bd4225201a55744b4b0560ef0825703d4931d0ced,1,1,1,5493694120516454304625833950804950714434791624469988248149691492887491269863,5493694120516454304625833950804950714434791624469988248149691492887491269863,11.409,704.477,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
