campaign_id,profile_id,backend,depth,metric,rounds_used,round_attempts_used,n,median,q1,q3,iqr,min,max
campaign-20260925T060607Z,cpu2,plonk,5,prove_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,12301.899,12045.394,12936.25,890.8559999999998,11890.7,13302.837
campaign-20260925T060607Z,cpu2,plonk,5,verify_first_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,10.089,9.22,10.306,1.0859999999999985,9.205,10.987
campaign-20260925T060607Z,cpu2,plonk,5,verify_steady_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,7.363,7.327,7.738,0.4110000000000005,7.281,7.765
campaign-20260925T060607Z,cpu2,plonk,5,stage_sum_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,12331.396,12078.594,12972.906,894.3120000000017,11931.003,13336.709
campaign-20260925T060607Z,cpu2,plonk,5,wall_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,12331.415,12078.611,12972.925,894.3139999999985,11931.021,13336.726
campaign-20260925T060607Z,cpu2,plonk,6,input_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,1.362,0.882,1.426,0.5439999999999999,0.793,1.443
campaign-20260925T060607Z,cpu2,plonk,6,witness_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,25.607,22.249,25.759,3.5100000000000016,20.095,28.909
campaign-20260925T060607Z,cpu2,plonk,6,prove_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,12110.281,12108.401,12232.353,123.95199999999932,11945.082,13316.157
campaign-20260925T060607Z,cpu2,plonk,6,verify_first_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,11.2,11.127,11.402,0.2749999999999986,7.742,11.727
campaign-20260925T060607Z,cpu2,plonk,6,verify_steady_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,7.536,7.325,8.544,1.2190000000000003,7.275,8.579
campaign-20260925T060607Z,cpu2,plonk,6,stage_sum_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,12150.074,12148.649,12270.529,121.88000000000102,11976.499,13348.246
campaign-20260925T060607Z,cpu2,plonk,6,wall_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,12150.089,12148.665,12270.545,121.8799999999992,11976.515,13348.26
campaign-20260925T060607Z,cpu2,plonk,7,input_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,0.946,0.941,0.995,0.05400000000000005,0.708,0.999
campaign-20260925T060607Z,cpu2,plonk,7,witness_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,24.146,23.025,24.218,1.1930000000000014,22.778,24.747
campaign-20260925T060607Z,cpu2,plonk,7,prove_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,12228.419,12072.599,12271.556,198.95700000000033,12027.385,13309.828
campaign-20260925T060607Z,cpu2,plonk,7,verify_first_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,9.529,9.33,10.12,0.7899999999999991,9.233,12.156
campaign-20260925T060607Z,cpu2,plonk,7,verify_steady_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,7.313,7.283,7.729,0.44599999999999973,7.202,8.518
campaign-20260925T060607Z,cpu2,plonk,7,stage_sum_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,12265.5,12105.953,12306.764,200.8109999999997,12060.341,13345.099
campaign-20260925T060607Z,cpu2,plonk,7,wall_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,12265.514,12105.969,12306.794,200.82500000000073,12060.357,13345.116
campaign-20260925T060607Z,cpu2,plonk,8,input_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,1.2,1.193,1.242,0.04899999999999993,0.977,1.739
campaign-20260925T060607Z,cpu2,plonk,8,witness_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,24.051,23.586,27.359,3.7730000000000032,20.728,27.484
campaign-20260925T060607Z,cpu2,plonk,8,prove_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,12260.338,12086.757,12298.691,211.9340000000011,12053.747,13347.106
campaign-20260925T060607Z,cpu2,plonk,8,verify_first_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,10.821,10.424,11.195,0.7710000000000008,10.031,11.241
campaign-20260925T060607Z,cpu2,plonk,8,verify_steady_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,7.815,7.309,7.867,0.5579999999999998,7.202,8.602
campaign-20260925T060607Z,cpu2,plonk,8,stage_sum_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,12300.803,12122.209,12338.064,215.85499999999956,12088.565,13380.271
campaign-20260925T060607Z,cpu2,plonk,8,wall_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,12300.819,12122.236,12338.087,215.85099999999875,12088.581,13380.289
campaign-20260925T060607Z,cpu2,plonk,9,input_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,1.995,1.864,2.208,0.3440000000000001,1.69,2.287
campaign-20260925T060607Z,cpu2,plonk,9,witness_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,23.868,23.096,25.166,2.0700000000000003,20.543,30.086
campaign-20260925T060607Z,cpu2,plonk,9,prove_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,12163.975,12144.197,12387.402,243.20499999999993,12012.094,13306.09
campaign-20260925T060607Z,cpu2,plonk,9,verify_first_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,10.775,9.959,10.835,0.8760000000000012,7.681,11.446
campaign-20260925T060607Z,cpu2,plonk,9,verify_steady_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,7.296,7.251,7.315,0.06400000000000006,7.086,8.563
campaign-20260925T060607Z,cpu2,plonk,9,stage_sum_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,12194.407,12183.095,12423.909,240.8140000000003,12047.714,13348.13
campaign-20260925T060607Z,cpu2,plonk,9,wall_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,12194.423,12183.113,12423.927,240.8140000000003,12047.731,13348.146
campaign-20260925T060607Z,cpu4,groth16,10,input_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,2.9154999999999998,2.7455,3.10925,0.36375,2.644,4.444
campaign-20260925T060607Z,cpu4,groth16,10,witness_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,16.365000000000002,15.1625,17.929,2.766499999999999,14.452,19.881
campaign-20260925T060607Z,cpu4,groth16,10,prove_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,219.4845,217.52300000000002,222.19725,4.674249999999972,214.977,223.619
campaign-20260925T060607Z,cpu4,groth16,10,verify_first_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,7.506,7.279,7.79825,0.5192500000000004,7.048,8.076
campaign-20260925T060607Z,cpu4,groth16,10,verify_steady_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,7.0675,6.9245,7.344,0.4195000000000002,6.196,8.968
campaign-20260925T060607Z,cpu4,groth16,10,stage_sum_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,248.713,243.15325,249.71275,6.559499999999986,239.835,251.137
campaign-20260925T060607Z,cpu4,groth16,10,wall_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,248.73149999999998,243.16975,249.72924999999998,6.559499999999986,239.852,251.154
campaign-20260925T060607Z,cpu4,groth16,11,input_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,6.587,5.8895,7.05375,1.16425,5.456,7.461
campaign-20260925T060607Z,cpu4,groth16,11,witness_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,16.001,15.432749999999999,17.609499999999997,2.1767499999999984,14.206,20.436
campaign-20260925T060607Z,cpu4,groth16,11,prove_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,231.8655,228.742,233.42125,4.679249999999996,220.027,241.443
campaign-20260925T060607Z,cpu4,groth16,11,verify_first_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,7.644,7.26875,7.93025,0.6615000000000002,6.236,10.988
campaign-20260925T060607Z,cpu4,groth16,11,verify_steady_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,7.115,6.888999999999999,7.308999999999999,0.41999999999999993,6.455,7.378
campaign-20260925T060607Z,cpu4,groth16,11,stage_sum_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,261.7545,259.78875,263.53625,3.7475000000000023,252.095,273.002
campaign-20260925T060607Z,cpu4,groth16,11,wall_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,261.7735,259.81225,263.555,3.742750000000001,252.115,273.024
campaign-20260925T060607Z,cpu4,groth16,12,input_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,14.573,10.34375,15.09125,4.7475000000000005,8.72,17.148
campaign-20260925T060607Z,cpu4,groth16,12,witness_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,18.098,16.98975,19.78875,2.7989999999999995,15.363,21.694
campaign-20260925T060607Z,cpu4,groth16,12,prove_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,243.7865,236.40925,245.6975,9.288250000000005,234.038,251.717
campaign-20260925T060607Z,cpu4,groth16,12,verify_first_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,7.547499999999999,7.278499999999999,7.6355,0.3570000000000011,6.625,7.948
campaign-20260925T060607Z,cpu4,groth16,12,verify_steady_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,6.8625,6.52775,7.167,0.6392499999999997,5.899,7.35
campaign-20260925T060607Z,cpu4,groth16,12,stage_sum_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,281.74,277.43649999999997,283.20425,5.767750000000035,272.849,290.506
campaign-20260925T060607Z,cpu4,groth16,12,wall_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,281.7615,277.4575,283.22625,5.768750000000011,272.872,290.534
campaign-20260925T060607Z,cpu4,groth16,13,input_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,28.2955,24.0735,29.667,5.593500000000002,22.88,30.691
campaign-20260925T060607Z,cpu4,groth16,13,witness_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,21.2275,20.78225,22.587000000000003,1.804750000000002,17.013,23.325
campaign-20260925T060607Z,cpu4,groth16,13,prove_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,251.5245,248.12775,251.75275,3.625,238.301,256.981
campaign-20260925T060607Z,cpu4,groth16,13,verify_first_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,7.9135,7.738,8.1995,0.4615,6.976,8.558
campaign-20260925T060607Z,cpu4,groth16,13,verify_steady_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,7.096,6.68075,7.19475,0.5140000000000002,5.971,8.63
campaign-20260925T060607Z,cpu4,groth16,13,stage_sum_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,306.8985,300.44075,311.62149999999997,11.180749999999989,293.708,311.874
campaign-20260925T060607Z,cpu4,groth16,13,wall_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,306.922,300.46425,311.64750000000004,11.183250000000044,293.731,311.898
campaign-20260925T060607Z,cpu4,groth16,14,input_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,50.667500000000004,46.75375,51.3195,4.565750000000001,41.74,55.612
campaign-20260925T060607Z,cpu4,groth16,14,witness_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,19.099,18.88175,20.3485,1.466750000000001,17.925,23.338
campaign-20260925T060607Z,cpu4,groth16,14,prove_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,258.2935,255.739,260.88675,5.147750000000002,251.347,268.617
campaign-20260925T060607Z,cpu4,groth16,14,verify_first_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,7.6385000000000005,6.724,7.7065,0.9824999999999999,6.186,8.082
campaign-20260925T060607Z,cpu4,groth16,14,verify_steady_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,6.995,6.79075,7.25425,0.4634999999999998,6.063,7.507
campaign-20260925T060607Z,cpu4,groth16,14,stage_sum_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,336.3315,328.81425,340.12350000000004,11.30925000000002,322.451,350.48
campaign-20260925T060607Z,cpu4,groth16,14,wall_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,336.356,328.841,340.147,11.305999999999983,322.476,350.503
campaign-20260925T060607Z,cpu4,groth16,15,input_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,115.6815,108.721,116.0525,7.331499999999991,101.977,117.424
campaign-20260925T060607Z,cpu4,groth16,15,witness_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,24.7895,23.54575,26.265749999999997,2.7199999999999953,20.103,27.677
campaign-20260925T060607Z,cpu4,groth16,15,prove_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,269.76800000000003,265.63375,273.986,8.35224999999997,262.49,287.616
campaign-20260925T060607Z,cpu4,groth16,15,verify_first_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,6.991,6.3795,7.231,0.8514999999999997,6.172,7.669
campaign-20260925T060607Z,cpu4,groth16,15,verify_steady_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,7.0555,7.0395,7.2989999999999995,0.2594999999999992,6.432,11.458
campaign-20260925T060607Z,cpu4,groth16,15,stage_sum_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,413.777,410.567,419.4365,8.869500000000016,398.228,434.157
campaign-20260925T060607Z,cpu4,groth16,15,wall_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,413.806,410.59425,419.4625,8.868249999999989,398.259,434.182
campaign-20260925T060607Z,cpu4,groth16,5,input_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,0.791,0.78625,0.8185,0.03225,0.603,1.096
campaign-20260925T060607Z,cpu4,groth16,5,witness_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,15.481,14.442,15.97475,1.53275,12.968,16.666
campaign-20260925T060607Z,cpu4,groth16,5,prove_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,143.88299999999998,142.72725,145.676,2.9487499999999898,135.868,152.085
campaign-20260925T060607Z,cpu4,groth16,5,verify_first_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,7.619,7.0489999999999995,7.84175,0.7927500000000007,6.725,8.012
campaign-20260925T060607Z,cpu4,groth16,5,verify_steady_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,6.915,6.557,7.271,0.7139999999999995,5.937,8.292
campaign-20260925T060607Z,cpu4,groth16,5,stage_sum_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,167.77300000000002,166.29575,168.71775,2.421999999999997,157.766,176.305
campaign-20260925T060607Z,cpu4,groth16,5,wall_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,167.7925,166.31300000000002,168.73624999999998,2.4232499999999675,157.783,176.323
campaign-20260925T060607Z,cpu4,groth16,6,input_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,0.8095,0.7945,0.88,0.08550000000000002,0.71,0.903
campaign-20260925T060607Z,cpu4,groth16,6,witness_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,15.008,14.16675,15.743,1.57625,13.305,17.1
campaign-20260925T060607Z,cpu4,groth16,6,prove_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,158.756,156.459,164.67475,8.215749999999986,152.142,178.109
campaign-20260925T060607Z,cpu4,groth16,6,verify_first_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,7.6645,6.71675,7.822,1.1052499999999998,6.22,10.358
campaign-20260925T060607Z,cpu4,groth16,6,verify_steady_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,7.1645,6.718999999999999,7.39825,0.6792500000000006,6.101,7.49
campaign-20260925T060607Z,cpu4,groth16,6,stage_sum_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,182.53449999999998,179.00225,186.42525,7.423000000000002,174.195,205.169
campaign-20260925T060607Z,cpu4,groth16,6,wall_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,182.5515,179.01799999999997,186.4405,7.422500000000014,174.211,205.184
campaign-20260925T060607Z,cpu4,groth16,7,input_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,0.9,0.87775,1.1275,0.24974999999999992,0.782,4.763
campaign-20260925T060607Z,cpu4,groth16,7,witness_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,14.856,14.593,15.937249999999999,1.3442499999999988,14.218,17.049
campaign-20260925T060607Z,cpu4,groth16,7,prove_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,170.1885,167.44925,173.8845,6.435249999999996,164.982,178.113
campaign-20260925T060607Z,cpu4,groth16,7,verify_first_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,7.5805,7.346,7.661250000000001,0.3152500000000007,7.267,7.823
campaign-20260925T060607Z,cpu4,groth16,7,verify_steady_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,7.1935,7.14725,7.56325,0.41600000000000037,6.57,9.86
campaign-20260925T060607Z,cpu4,groth16,7,stage_sum_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,195.11849999999998,192.50175000000002,196.65200000000002,4.15025,188.481,202.34
campaign-20260925T060607Z,cpu4,groth16,7,wall_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,195.13400000000001,192.51725,196.6675,4.15025,188.496,202.358
campaign-20260925T060607Z,cpu4,groth16,8,input_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,1.202,1.1837499999999999,1.3127499999999999,0.129,1.027,1.415
campaign-20260925T060607Z,cpu4,groth16,8,witness_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,15.7045,14.00975,16.767,2.757249999999999,13.241,16.966
campaign-20260925T060607Z,cpu4,groth16,8,prove_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,197.54899999999998,196.078,200.23149999999998,4.15349999999998,188.156,202.269
campaign-20260925T060607Z,cpu4,groth16,8,verify_first_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,7.5815,7.24625,7.74375,0.4975000000000005,6.374,7.997
campaign-20260925T060607Z,cpu4,groth16,8,verify_steady_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,7.089499999999999,6.7444999999999995,7.419,0.6745000000000001,6.416,8.536
campaign-20260925T060607Z,cpu4,groth16,8,stage_sum_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,222.3125,220.98775,223.78975,2.8019999999999925,214.314,224.926
campaign-20260925T060607Z,cpu4,groth16,8,wall_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,222.328,221.00475,223.80475,2.8000000000000114,214.332,224.944
campaign-20260925T060607Z,cpu4,groth16,9,input_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,1.8925,1.866,2.01525,0.14924999999999988,1.733,2.274
campaign-20260925T060607Z,cpu4,groth16,9,witness_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,15.343,14.83925,15.682749999999999,0.8434999999999988,14.309,17.937
campaign-20260925T060607Z,cpu4,groth16,9,prove_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,209.21949999999998,206.933,211.05849999999998,4.125499999999988,204.047,219.382
campaign-20260925T060607Z,cpu4,groth16,9,verify_first_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,7.7285,7.63375,7.79625,0.16249999999999964,6.208,7.925
campaign-20260925T060607Z,cpu4,groth16,9,verify_steady_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,7.0605,7.03,7.121,0.09100000000000019,5.993,11.755
campaign-20260925T060607Z,cpu4,groth16,9,stage_sum_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,233.742,232.3265,237.3455,5.018999999999977,228.419,244.605
campaign-20260925T060607Z,cpu4,groth16,9,wall_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,233.7585,232.34125,237.3615,5.020250000000004,228.434,244.621
campaign-20260925T060607Z,cpu4,plonk,10,input_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,2.875,2.797,3.536,0.7389999999999999,2.712,3.542
campaign-20260925T060607Z,cpu4,plonk,10,witness_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,15.644,15.24,16.739,1.4990000000000006,14.751,17.345
campaign-20260925T060607Z,cpu4,plonk,10,prove_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,10236.819,10212.19,10336.385,124.19499999999971,10102.562,11453.297
campaign-20260925T060607Z,cpu4,plonk,10,verify_first_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,7.943,7.594,8.655,1.060999999999999,7.588,9.24
campaign-20260925T060607Z,cpu4,plonk,10,verify_steady_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,7.216,7.2,7.228,0.02799999999999958,7.107,7.328
campaign-20260925T060607Z,cpu4,plonk,10,stage_sum_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,10263.055,10237.892,10365.9,128.0079999999998,10129.658,11480.949
campaign-20260925T060607Z,cpu4,plonk,10,wall_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,10263.071,10237.909,10365.917,128.0079999999998,10129.676,11480.968
campaign-20260925T060607Z,cpu4,plonk,11,input_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,5.904,5.76,6.15,0.39000000000000057,5.673,6.592
campaign-20260925T060607Z,cpu4,plonk,11,witness_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,16.738,15.646,16.783,1.1370000000000005,15.299,16.9
campaign-20260925T060607Z,cpu4,plonk,11,prove_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,19747.795,19662.624,19924.481,261.85699999999997,19512.09,22122.791
campaign-20260925T060607Z,cpu4,plonk,11,verify_first_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,7.98,7.871,8.176,0.3049999999999997,7.752,13.321
campaign-20260925T060607Z,cpu4,plonk,11,verify_steady_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,7.256,7.253,7.304,0.051000000000000156,7.232,7.312
campaign-20260925T060607Z,cpu4,plonk,11,stage_sum_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,19783.613,19692.118,19953.681,261.5630000000019,19542.765,22154.146
