campaign_id,session_id,profile_id,container_id,kind,run_id,round,round_attempt,order_in_round,seed,is_warmup,warmup_kind,backend,depth,leaf_index,started_at_utc,input_ms,witness_ms,prove_ms,verify_first_ms,verify_steady_ms,stage_sum_ms,wall_ms,zkey_bytes,zkey_sha256,proof_valid,root_matches,input_matches_committed,public_root,expected_root,heap_used_mb,rss_mb,image_id,manifest_sha256,status,error
campaign-20260925T060607Z,S20260925T060607Z,cpu4,56245007ba4f,primary,campaign-20260925T060607Z/cpu4/primary1a1/m5,1,1,5,1,0,,plonk,11,0,2026-09-25T06:21:31.442Z,5.904,16.9,19512.09,7.871,7.304,19542.765,19542.786,101216064,55b85a8c273635d0f8f2cdda0e7ce81b35231792d5212b770681d612dbf1c56a,1,1,1,13741875541804146615197212471377989082753334180286662970428373142262333549779,13741875541804146615197212471377989082753334180286662970428373142262333549779,11.354,638.766,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu4,56245007ba4f,primary,campaign-20260925T060607Z/cpu4/primary1a1/m6,1,1,6,1,0,,plonk,7,0,2026-09-25T06:21:51.009Z,2.701,14.007,10178.367,8.298,7.161,10203.374,10203.462,51171376,e601552aba9f4692ef0f1d2d75ceade0e48da52ddad45690306a402c03eb810f,1,1,1,6834760395900399403843817083005722754930321299301222295483199499696193022453,6834760395900399403843817083005722754930321299301222295483199499696193022453,11.095,528.816,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu4,56245007ba4f,primary,campaign-20260925T060607Z/cpu4/primary1a1/m7,1,1,7,1,0,,groth16,5,0,2026-09-25T06:22:01.236Z,0.796,13.258,135.868,7.844,6.545,157.766,157.783,1133343,41c7636150900ee72cf6323930dd506bd0fc015a94a20905cc61c856b4fe919a,1,1,1,8772061116891597512098326450504850663371859585885077427179882578819842555696,8772061116891597512098326450504850663371859585885077427179882578819842555696,12.19,502.316,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu4,56245007ba4f,primary,campaign-20260925T060607Z/cpu4/primary1a1/m8,1,1,8,1,0,,plonk,15,0,2026-09-25T06:22:01.416Z,113.114,20.308,19643.551,7.764,7.209,19784.737,19784.761,101977680,590ecdca303cbdece71bd9566d50ed9ad6168b343d2955edb57da417b966d08b,1,1,1,16175814224772832097117886582757018531876340808696504341109560169071733404932,16175814224772832097117886582757018531876340808696504341109560169071733404932,10.897,538.66,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu4,56245007ba4f,primary,campaign-20260925T060607Z/cpu4/primary1a1/m9,1,1,9,1,0,,plonk,5,0,2026-09-25T06:22:21.226Z,0.799,13.971,10109.749,8.088,7.279,10132.608,10132.63,50790568,8b7d89ef154d0704a4a5fb8df978ea728f0decad61374b1d3a80a026ad357fec,1,1,1,8772061116891597512098326450504850663371859585885077427179882578819842555696,8772061116891597512098326450504850663371859585885077427179882578819842555696,11.042,539.07,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu4,56245007ba4f,primary,campaign-20260925T060607Z/cpu4/primary1a1/m10,1,1,10,1,0,,plonk,6,0,2026-09-25T06:22:31.382Z,0.763,14.11,10163.384,7.672,7.202,10185.929,10185.943,50980972,75b0f7800ba9bbd996a5aba5e02258e755536462dae72897fb9805a733486612,1,1,1,4563221289370828604205089111471170542583263583412968862519466540084840336910,4563221289370828604205089111471170542583263583412968862519466540084840336910,11.081,538.75,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu4,56245007ba4f,primary,campaign-20260925T060607Z/cpu4/primary1a1/m11,1,1,11,1,0,,plonk,8,0,2026-09-25T06:22:41.592Z,1.171,14.761,10242.538,8.838,7.293,10267.307,10267.323,51361780,42dce5eab9336cf59161d106dd2c9da704b3a453c67dc5f6a284a94331eca87c,1,1,1,4202603041571593097755192347734702907906852554209131907104891159135181794540,4202603041571593097755192347734702907906852554209131907104891159135181794540,11.103,538.828,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu4,56245007ba4f,primary,campaign-20260925T060607Z/cpu4/primary1a1/m12,1,1,12,1,0,,plonk,13,0,2026-09-25T06:22:51.884Z,22.112,19.065,19755.951,7.745,7.272,19804.873,19804.896,101596872,ecc4eb82a5958bf47b7b157e77ed7abc103fb2ebeec94211db85c4d20c7c607c,1,1,1,2070900789261900884480134887764693608718732168760920549200296856627754794354,2070900789261900884480134887764693608718732168760920549200296856627754794354,11.034,591.566,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu4,56245007ba4f,primary,campaign-20260925T060607Z/cpu4/primary1a1/m13,1,1,13,1,0,,plonk,10,0,2026-09-25T06:23:11.713Z,3.542,14.751,10236.819,7.943,7.216,10263.055,10263.071,51742588,bebeabf9a0c71095a0054d8bd4225201a55744b4b0560ef0825703d4931d0ced,1,1,1,5493694120516454304625833950804950714434791624469988248149691492887491269863,5493694120516454304625833950804950714434791624469988248149691492887491269863,11.025,591.234,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu4,56245007ba4f,primary,campaign-20260925T060607Z/cpu4/primary1a1/m14,1,1,14,1,0,,groth16,15,0,2026-09-25T06:23:22.000Z,103.793,25.659,270.266,6.29,7.053,406.007,406.033,2468935,d6be53096894f276c29d0702fcead9cafd5a510db26c6b563aa91a72f3a7c974,1,1,1,16175814224772832097117886582757018531876340808696504341109560169071733404932,16175814224772832097117886582757018531876340808696504341109560169071733404932,14.634,593.133,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu4,56245007ba4f,primary,campaign-20260925T060607Z/cpu4/primary1a1/m15,1,1,15,1,0,,plonk,9,0,2026-09-25T06:23:22.430Z,1.975,15.732,10202.115,8.537,7.172,10228.359,10228.373,51552184,9dc1fed4ae801e210c410e345557301925ad182187f5f64aedebb0ef6a13cf67,1,1,1,20121159957847147921812141654231982941331816397431355682788233457047980505218,20121159957847147921812141654231982941331816397431355682788233457047980505218,11.294,591.918,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu4,56245007ba4f,primary,campaign-20260925T060607Z/cpu4/primary1a1/m16,1,1,16,1,0,,groth16,14,0,2026-09-25T06:23:32.682Z,41.74,19.981,257.439,6.461,6.063,325.622,325.646,2348483,b0be38259edaa109196790233512dc26d29f0e31a9506021bad97c60834e4df2,1,1,1,12582151698735550891927690128793622813383487692593364506314066026947547425304,12582151698735550891927690128793622813383487692593364506314066026947547425304,12.661,565.23,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu4,56245007ba4f,primary,campaign-20260925T060607Z/cpu4/primary1a1/m17,1,1,17,1,0,,groth16,12,0,2026-09-25T06:23:33.029Z,14.507,15.363,244.651,7.531,6.77,282.052,282.072,2107579,3fdb01845d81a3cdbbba88fcf45b948195abf01ba68c30be8a5f3e3546d4e81e,1,1,1,1305120659341908565283217195273270415919492373288777814091321905738895669205,1305120659341908565283217195273270415919492373288777814091321905738895669205,12.348,564.754,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu4,56245007ba4f,primary,campaign-20260925T060607Z/cpu4/primary1a1/m18,1,1,18,1,0,,groth16,10,0,2026-09-25T06:23:33.334Z,3.015,14.795,214.977,7.048,7.031,239.835,239.852,1866675,656d9ee8dd285db6410e0a4b4317201829a1347f7cc3ef6d8de625e8f99f432a,1,1,1,5493694120516454304625833950804950714434791624469988248149691492887491269863,5493694120516454304625833950804950714434791624469988248149691492887491269863,11.952,571.93,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu4,56245007ba4f,primary,campaign-20260925T060607Z/cpu4/primary1a1/m19,1,1,19,1,0,,groth16,13,0,2026-09-25T06:23:33.597Z,30.691,17.013,238.301,7.703,6.857,293.708,293.731,2228031,53cbdd1f02a65121d6c7044031c6cfa4c6ce66c0b9712dd28fe86ef4c6512c1b,1,1,1,2070900789261900884480134887764693608718732168760920549200296856627754794354,2070900789261900884480134887764693608718732168760920549200296856627754794354,12.498,570.891,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu4,56245007ba4f,primary,campaign-20260925T060607Z/cpu4/primary1a1/m20,1,1,20,1,0,,plonk,12,0,2026-09-25T06:23:33.914Z,16.99,15.342,19690.721,9.864,7.053,19732.918,19732.94,101406468,ac66b87842b1343c8548cf4e922c1ee3249b5519daa07857ea88621896f01c1d,1,1,1,1305120659341908565283217195273270415919492373288777814091321905738895669205,1305120659341908565283217195273270415919492373288777814091321905738895669205,11.381,542.676,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu4,56245007ba4f,primary,campaign-20260925T060607Z/cpu4/primary1a1/m21,1,1,21,1,0,,groth16,9,0,2026-09-25T06:23:53.670Z,2.07,14.927,209.758,6.208,6.985,232.963,232.982,1746223,b211630d00c7c2d0e5309876a16c72ad66909d7301385d4da830c4a8d71e391e,1,1,1,20121159957847147921812141654231982941331816397431355682788233457047980505218,20121159957847147921812141654231982941331816397431355682788233457047980505218,12.364,516.336,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu4,56245007ba4f,primary,campaign-20260925T060607Z/cpu4/primary1a1/m22,1,1,22,1,0,,groth16,11,0,2026-09-25T06:23:53.925Z,6.732,14.206,233.548,7.451,7.21,261.937,261.954,1987127,1241508317856e8cb42cf71f43cafeb13e26a2553d595182aefca30b78a5b754,1,1,1,13741875541804146615197212471377989082753334180286662970428373142262333549779,13741875541804146615197212471377989082753334180286662970428373142262333549779,11.468,523.496,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu4,44818fcd4216,primary,campaign-20260925T060607Z/cpu4/primary2a1/in_process1,2,1,1,2,1,in_process,groth16,5,0,2026-09-25T06:33:59.426Z,0.534,15.124,288.728,7.721,8.682,312.108,312.123,1133343,41c7636150900ee72cf6323930dd506bd0fc015a94a20905cc61c856b4fe919a,1,1,1,8772061116891597512098326450504850663371859585885077427179882578819842555696,8772061116891597512098326450504850663371859585885077427179882578819842555696,15.5,197.051,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu4,44818fcd4216,primary,campaign-20260925T060607Z/cpu4/primary2a1/in_process2,2,1,2,2,1,in_process,plonk,5,0,2026-09-25T06:33:59.770Z,0.637,16.723,10026.912,7.967,7.221,10052.24,10052.259,50790568,8b7d89ef154d0704a4a5fb8df978ea728f0decad61374b1d3a80a026ad357fec,1,1,1,8772061116891597512098326450504850663371859585885077427179882578819842555696,8772061116891597512098326450504850663371859585885077427179882578819842555696,12.792,468.199,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu4,44818fcd4216,primary,campaign-20260925T060607Z/cpu4/primary2a1/m1,2,1,1,2,0,,groth16,8,0,2026-09-25T06:34:09.847Z,1.195,16.966,188.156,7.997,8.536,214.314,214.332,1625771,5ed3b83d5f5aad4ca7fa25c79bc0fa86d421d2202a7e7054079f14b9e1c2f4cd,1,1,1,4202603041571593097755192347734702907906852554209131907104891159135181794540,4202603041571593097755192347734702907906852554209131907104891159135181794540,13.391,445.711,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu4,44818fcd4216,primary,campaign-20260925T060607Z/cpu4/primary2a1/m2,2,1,2,2,0,,plonk,8,0,2026-09-25T06:34:10.089Z,1.052,13.681,10143.488,7.714,7.202,10165.936,10165.951,51361780,42dce5eab9336cf59161d106dd2c9da704b3a453c67dc5f6a284a94331eca87c,1,1,1,4202603041571593097755192347734702907906852554209131907104891159135181794540,4202603041571593097755192347734702907906852554209131907104891159135181794540,11.911,480.195,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu4,44818fcd4216,primary,campaign-20260925T060607Z/cpu4/primary2a1/m3,2,1,3,2,0,,plonk,5,0,2026-09-25T06:34:20.280Z,0.794,16.718,10109.233,7.75,7.239,10134.495,10134.516,50790568,8b7d89ef154d0704a4a5fb8df978ea728f0decad61374b1d3a80a026ad357fec,1,1,1,8772061116891597512098326450504850663371859585885077427179882578819842555696,8772061116891597512098326450504850663371859585885077427179882578819842555696,11.947,481.402,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu4,44818fcd4216,primary,campaign-20260925T060607Z/cpu4/primary2a1/m4,2,1,4,2,0,,plonk,14,0,2026-09-25T06:34:30.439Z,40.808,19.383,19457.551,10.647,7.119,19528.388,19528.415,101787276,61d7365d9163bc99ded1dfbd03499b9283c2947715292debbde41b3796b6b916,1,1,1,12582151698735550891927690128793622813383487692593364506314066026947547425304,12582151698735550891927690128793622813383487692593364506314066026947547425304,12.178,469.211,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu4,44818fcd4216,primary,campaign-20260925T060607Z/cpu4/primary2a1/m5,2,1,5,2,0,,groth16,5,0,2026-09-25T06:34:49.991Z,1.096,12.968,142.555,8.012,6.593,164.631,164.656,1133343,41c7636150900ee72cf6323930dd506bd0fc015a94a20905cc61c856b4fe919a,1,1,1,8772061116891597512098326450504850663371859585885077427179882578819842555696,8772061116891597512098326450504850663371859585885077427179882578819842555696,13.549,443.539,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu4,44818fcd4216,primary,campaign-20260925T060607Z/cpu4/primary2a1/m6,2,1,6,2,0,,groth16,10,0,2026-09-25T06:34:50.177Z,2.644,15.371,215.918,7.138,7.351,241.071,241.086,1866675,656d9ee8dd285db6410e0a4b4317201829a1347f7cc3ef6d8de625e8f99f432a,1,1,1,5493694120516454304625833950804950714434791624469988248149691492887491269863,5493694120516454304625833950804950714434791624469988248149691492887491269863,13.353,446.469,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu4,44818fcd4216,primary,campaign-20260925T060607Z/cpu4/primary2a1/m7,2,1,7,2,0,,plonk,12,0,2026-09-25T06:34:50.442Z,14.557,17.229,19642.635,8.844,7.149,19683.265,19683.288,101406468,ac66b87842b1343c8548cf4e922c1ee3249b5519daa07857ea88621896f01c1d,1,1,1,1305120659341908565283217195273270415919492373288777814091321905738895669205,1305120659341908565283217195273270415919492373288777814091321905738895669205,12.212,495.129,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu4,44818fcd4216,primary,campaign-20260925T060607Z/cpu4/primary2a1/m8,2,1,8,2,0,,plonk,6,0,2026-09-25T06:35:10.151Z,0.874,15.01,10220.468,8.739,7.081,10245.092,10245.106,50980972,75b0f7800ba9bbd996a5aba5e02258e755536462dae72897fb9805a733486612,1,1,1,4563221289370828604205089111471170542583263583412968862519466540084840336910,4563221289370828604205089111471170542583263583412968862519466540084840336910,12.255,526.211,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu4,44818fcd4216,primary,campaign-20260925T060607Z/cpu4/primary2a1/m9,2,1,9,2,0,,plonk,11,0,2026-09-25T06:35:20.420Z,5.673,15.646,19662.624,8.176,7.253,19692.118,19692.135,101216064,55b85a8c273635d0f8f2cdda0e7ce81b35231792d5212b770681d612dbf1c56a,1,1,1,13741875541804146615197212471377989082753334180286662970428373142262333549779,13741875541804146615197212471377989082753334180286662970428373142262333549779,12.034,507.277,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu4,44818fcd4216,primary,campaign-20260925T060607Z/cpu4/primary2a1/m10,2,1,10,2,0,,groth16,9,0,2026-09-25T06:35:40.138Z,2.016,15.981,208.878,7.836,7.118,234.71,234.726,1746223,b211630d00c7c2d0e5309876a16c72ad66909d7301385d4da830c4a8d71e391e,1,1,1,20121159957847147921812141654231982941331816397431355682788233457047980505218,20121159957847147921812141654231982941331816397431355682788233457047980505218,13.287,481.129,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu4,44818fcd4216,primary,campaign-20260925T060607Z/cpu4/primary2a1/m11,2,1,11,2,0,,groth16,11,0,2026-09-25T06:35:40.396Z,6.478,14.424,228.88,7.985,6.455,257.768,257.787,1987127,1241508317856e8cb42cf71f43cafeb13e26a2553d595182aefca30b78a5b754,1,1,1,13741875541804146615197212471377989082753334180286662970428373142262333549779,13741875541804146615197212471377989082753334180286662970428373142262333549779,11.681,484.289,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu4,44818fcd4216,primary,campaign-20260925T060607Z/cpu4/primary2a1/m12,2,1,12,2,0,,groth16,13,0,2026-09-25T06:35:40.676Z,29.616,18.864,242.266,7.876,7.167,298.622,298.649,2228031,53cbdd1f02a65121d6c7044031c6cfa4c6ce66c0b9712dd28fe86ef4c6512c1b,1,1,1,2070900789261900884480134887764693608718732168760920549200296856627754794354,2070900789261900884480134887764693608718732168760920549200296856627754794354,11.873,486.523,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu4,44818fcd4216,primary,campaign-20260925T060607Z/cpu4/primary2a1/m13,2,1,13,2,0,,groth16,15,0,2026-09-25T06:35:40.999Z,117.122,20.103,273.446,7.105,6.871,417.776,417.799,2468935,d6be53096894f276c29d0702fcead9cafd5a510db26c6b563aa91a72f3a7c974,1,1,1,16175814224772832097117886582757018531876340808696504341109560169071733404932,16175814224772832097117886582757018531876340808696504341109560169071733404932,13.363,486.621,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu4,44818fcd4216,primary,campaign-20260925T060607Z/cpu4/primary2a1/m14,2,1,14,2,0,,plonk,10,0,2026-09-25T06:35:41.440Z,2.797,15.644,10102.562,8.655,7.2,10129.658,10129.676,51742588,bebeabf9a0c71095a0054d8bd4225201a55744b4b0560ef0825703d4931d0ced,1,1,1,5493694120516454304625833950804950714434791624469988248149691492887491269863,5493694120516454304625833950804950714434791624469988248149691492887491269863,12.327,523.738,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu4,44818fcd4216,primary,campaign-20260925T060607Z/cpu4/primary2a1/m15,2,1,15,2,0,,groth16,6,0,2026-09-25T06:35:51.593Z,0.792,13.585,152.142,7.676,7.149,174.195,174.211,1253795,ea2368c5701f4885dc1bd9120ebd0b3419c495066983d2c215030506b1968bd4,1,1,1,4563221289370828604205089111471170542583263583412968862519466540084840336910,4563221289370828604205089111471170542583263583412968862519466540084840336910,13.496,496.602,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu4,44818fcd4216,primary,campaign-20260925T060607Z/cpu4/primary2a1/m16,2,1,16,2,0,,plonk,15,0,2026-09-25T06:35:51.791Z,114.811,23.964,19515.104,7.753,7.271,19661.632,19661.659,101977680,590ecdca303cbdece71bd9566d50ed9ad6168b343d2955edb57da417b966d08b,1,1,1,16175814224772832097117886582757018531876340808696504341109560169071733404932,16175814224772832097117886582757018531876340808696504341109560169071733404932,12.31,512.797,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu4,44818fcd4216,primary,campaign-20260925T060607Z/cpu4/primary2a1/m17,2,1,17,2,0,,groth16,12,0,2026-09-25T06:36:11.479Z,8.72,15.942,251.717,7.099,6.153,283.479,283.5,2107579,3fdb01845d81a3cdbbba88fcf45b948195abf01ba68c30be8a5f3e3546d4e81e,1,1,1,1305120659341908565283217195273270415919492373288777814091321905738895669205,1305120659341908565283217195273270415919492373288777814091321905738895669205,15.849,514.145,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu4,44818fcd4216,primary,campaign-20260925T060607Z/cpu4/primary2a1/m18,2,1,18,2,0,,plonk,9,0,2026-09-25T06:36:11.785Z,2.132,15.273,10257.965,7.585,7.228,10282.955,10282.972,51552184,9dc1fed4ae801e210c410e345557301925ad182187f5f64aedebb0ef6a13cf67,1,1,1,20121159957847147921812141654231982941331816397431355682788233457047980505218,20121159957847147921812141654231982941331816397431355682788233457047980505218,12.332,534.176,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu4,44818fcd4216,primary,campaign-20260925T060607Z/cpu4/primary2a1/m19,2,1,19,2,0,,plonk,13,0,2026-09-25T06:36:22.092Z,23.464,19.274,19605.421,9.578,7.058,19657.738,19657.772,101596872,ecc4eb82a5958bf47b7b157e77ed7abc103fb2ebeec94211db85c4d20c7c607c,1,1,1,2070900789261900884480134887764693608718732168760920549200296856627754794354,2070900789261900884480134887764693608718732168760920549200296856627754794354,12.432,591.594,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
campaign-20260925T060607Z,S20260925T060607Z,cpu4,44818fcd4216,primary,campaign-20260925T060607Z/cpu4/primary2a1/m20,2,1,20,2,0,,plonk,7,0,2026-09-25T06:36:41.773Z,1.075,14.657,10191.728,7.573,7.235,10215.032,10215.047,51171376,e601552aba9f4692ef0f1d2d75ceade0e48da52ddad45690306a402c03eb810f,1,1,1,6834760395900399403843817083005722754930321299301222295483199499696193022453,6834760395900399403843817083005722754930321299301222295483199499696193022453,12.365,591.496,sha256:50c5f26d2c05b460aa702d89700b74f817ea4adce9d64a5abacaae7a9bb671c8,9a7829fe2584259f1dd0dc45cf73c5ce904fce7e61e964fb7958826f156b43be,ok,
